# Assembly name:  Cliv_1.0
# Organism name:  Columba livia (rock pigeon)
# Infraspecific name:  breed=Danish Tumbler
# Sex:  male
# Taxid:          8932
# BioSample:      SAMN02981415
# BioProject:     PRJNA167554
# Submitter:      BGI
# Date:           2013-02-11
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AKCR01
# Assembly method: SOAPdenovo v. 2.0
# Genome coverage: 60x
# Sequencing technology: Illumina HiSeq 2000
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000337935.1
# RefSeq assembly accession: GCF_000337935.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000337945.1	GCF_000337945.1	Primary Assembly
## 	GCF_000090015.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
C16612684	unplaced-scaffold	na	na	KB387405.1	=	NW_004985290.1	Primary Assembly	686	na
C16612674	unplaced-scaffold	na	na	KB387406.1	=	NW_004985291.1	Primary Assembly	686	na
C16613104	unplaced-scaffold	na	na	KB387407.1	=	NW_004985292.1	Primary Assembly	687	na
C16613078	unplaced-scaffold	na	na	KB387408.1	=	NW_004985293.1	Primary Assembly	687	na
C16613024	unplaced-scaffold	na	na	KB387409.1	=	NW_004985294.1	Primary Assembly	687	na
C16613360	unplaced-scaffold	na	na	KB387410.1	=	NW_004985295.1	Primary Assembly	688	na
C16612154	unplaced-scaffold	na	na	KB387411.1	=	NW_004985296.1	Primary Assembly	685	na
C16613208	unplaced-scaffold	na	na	KB387412.1	=	NW_004985297.1	Primary Assembly	687	na
C16613352	unplaced-scaffold	na	na	KB387413.1	=	NW_004985298.1	Primary Assembly	688	na
C16613578	unplaced-scaffold	na	na	KB387414.1	=	NW_004985299.1	Primary Assembly	688	na
C16613626	unplaced-scaffold	na	na	KB387415.1	=	NW_004985300.1	Primary Assembly	688	na
C16613540	unplaced-scaffold	na	na	KB387416.1	=	NW_004985301.1	Primary Assembly	688	na
C16613522	unplaced-scaffold	na	na	KB387417.1	=	NW_004985302.1	Primary Assembly	688	na
C16613134	unplaced-scaffold	na	na	KB387418.1	=	NW_004985303.1	Primary Assembly	687	na
C16613098	unplaced-scaffold	na	na	KB387419.1	=	NW_004985304.1	Primary Assembly	687	na
C16613802	unplaced-scaffold	na	na	KB387420.1	=	NW_004985305.1	Primary Assembly	689	na
C16613708	unplaced-scaffold	na	na	KB387421.1	=	NW_004985306.1	Primary Assembly	689	na
C16613840	unplaced-scaffold	na	na	KB387422.1	=	NW_004985307.1	Primary Assembly	689	na
C16614336	unplaced-scaffold	na	na	KB387423.1	=	NW_004985308.1	Primary Assembly	690	na
C16613914	unplaced-scaffold	na	na	KB387424.1	=	NW_004985309.1	Primary Assembly	689	na
C16614398	unplaced-scaffold	na	na	KB387425.1	=	NW_004985310.1	Primary Assembly	690	na
C16614020	unplaced-scaffold	na	na	KB387426.1	=	NW_004985311.1	Primary Assembly	689	na
C16614402	unplaced-scaffold	na	na	KB387427.1	=	NW_004985312.1	Primary Assembly	690	na
C16614456	unplaced-scaffold	na	na	KB387428.1	=	NW_004985313.1	Primary Assembly	690	na
C16613982	unplaced-scaffold	na	na	KB387429.1	=	NW_004985314.1	Primary Assembly	689	na
C16614444	unplaced-scaffold	na	na	KB387430.1	=	NW_004985315.1	Primary Assembly	690	na
C16614654	unplaced-scaffold	na	na	KB387431.1	=	NW_004985316.1	Primary Assembly	691	na
C16614670	unplaced-scaffold	na	na	KB387432.1	=	NW_004985317.1	Primary Assembly	691	na
C16612646	unplaced-scaffold	na	na	KB387433.1	=	NW_004985318.1	Primary Assembly	686	na
C16614834	unplaced-scaffold	na	na	KB387434.1	=	NW_004985319.1	Primary Assembly	691	na
C16614294	unplaced-scaffold	na	na	KB387435.1	=	NW_004985320.1	Primary Assembly	690	na
C16614604	unplaced-scaffold	na	na	KB387436.1	=	NW_004985321.1	Primary Assembly	691	na
C16614874	unplaced-scaffold	na	na	KB387437.1	=	NW_004985322.1	Primary Assembly	691	na
C16615640	unplaced-scaffold	na	na	KB387438.1	=	NW_004985323.1	Primary Assembly	693	na
C16614718	unplaced-scaffold	na	na	KB387439.1	=	NW_004985324.1	Primary Assembly	691	na
C16615564	unplaced-scaffold	na	na	KB387440.1	=	NW_004985325.1	Primary Assembly	693	na
C16615058	unplaced-scaffold	na	na	KB387441.1	=	NW_004985326.1	Primary Assembly	692	na
C16614982	unplaced-scaffold	na	na	KB387442.1	=	NW_004985327.1	Primary Assembly	692	na
C16615660	unplaced-scaffold	na	na	KB387443.1	=	NW_004985328.1	Primary Assembly	693	na
C16615590	unplaced-scaffold	na	na	KB387444.1	=	NW_004985329.1	Primary Assembly	693	na
C16615862	unplaced-scaffold	na	na	KB387445.1	=	NW_004985330.1	Primary Assembly	693	na
C16613906	unplaced-scaffold	na	na	KB387446.1	=	NW_004985331.1	Primary Assembly	689	na
C16616018	unplaced-scaffold	na	na	KB387447.1	=	NW_004985332.1	Primary Assembly	694	na
C16615810	unplaced-scaffold	na	na	KB387448.1	=	NW_004985333.1	Primary Assembly	693	na
C16616188	unplaced-scaffold	na	na	KB387449.1	=	NW_004985334.1	Primary Assembly	694	na
C16616108	unplaced-scaffold	na	na	KB387450.1	=	NW_004985335.1	Primary Assembly	694	na
C16615968	unplaced-scaffold	na	na	KB387451.1	=	NW_004985336.1	Primary Assembly	694	na
C16616314	unplaced-scaffold	na	na	KB387452.1	=	NW_004985337.1	Primary Assembly	694	na
C16616140	unplaced-scaffold	na	na	KB387453.1	=	NW_004985338.1	Primary Assembly	694	na
C16615956	unplaced-scaffold	na	na	KB387454.1	=	NW_004985339.1	Primary Assembly	694	na
C16616482	unplaced-scaffold	na	na	KB387455.1	=	NW_004985340.1	Primary Assembly	695	na
C16616492	unplaced-scaffold	na	na	KB387456.1	=	NW_004985341.1	Primary Assembly	695	na
C16616026	unplaced-scaffold	na	na	KB387457.1	=	NW_004985342.1	Primary Assembly	694	na
C16616770	unplaced-scaffold	na	na	KB387458.1	=	NW_004985343.1	Primary Assembly	695	na
C16616934	unplaced-scaffold	na	na	KB387459.1	=	NW_004985344.1	Primary Assembly	696	na
C16616354	unplaced-scaffold	na	na	KB387460.1	=	NW_004985345.1	Primary Assembly	694	na
C16616590	unplaced-scaffold	na	na	KB387461.1	=	NW_004985346.1	Primary Assembly	695	na
C16616974	unplaced-scaffold	na	na	KB387462.1	=	NW_004985347.1	Primary Assembly	696	na
C16616550	unplaced-scaffold	na	na	KB387463.1	=	NW_004985348.1	Primary Assembly	695	na
C16614932	unplaced-scaffold	na	na	KB387464.1	=	NW_004985349.1	Primary Assembly	691	na
C16616990	unplaced-scaffold	na	na	KB387465.1	=	NW_004985350.1	Primary Assembly	696	na
C16617182	unplaced-scaffold	na	na	KB387466.1	=	NW_004985351.1	Primary Assembly	696	na
C16616882	unplaced-scaffold	na	na	KB387467.1	=	NW_004985352.1	Primary Assembly	696	na
C16616860	unplaced-scaffold	na	na	KB387468.1	=	NW_004985353.1	Primary Assembly	696	na
C16617370	unplaced-scaffold	na	na	KB387469.1	=	NW_004985354.1	Primary Assembly	697	na
C16617222	unplaced-scaffold	na	na	KB387470.1	=	NW_004985355.1	Primary Assembly	696	na
C16617384	unplaced-scaffold	na	na	KB387471.1	=	NW_004985356.1	Primary Assembly	697	na
C16613438	unplaced-scaffold	na	na	KB387472.1	=	NW_004985357.1	Primary Assembly	688	na
C16617420	unplaced-scaffold	na	na	KB387473.1	=	NW_004985358.1	Primary Assembly	697	na
C16617548	unplaced-scaffold	na	na	KB387474.1	=	NW_004985359.1	Primary Assembly	697	na
C16616824	unplaced-scaffold	na	na	KB387475.1	=	NW_004985360.1	Primary Assembly	696	na
C16617414	unplaced-scaffold	na	na	KB387476.1	=	NW_004985361.1	Primary Assembly	697	na
C16617006	unplaced-scaffold	na	na	KB387477.1	=	NW_004985362.1	Primary Assembly	696	na
C16617902	unplaced-scaffold	na	na	KB387478.1	=	NW_004985363.1	Primary Assembly	698	na
C16617540	unplaced-scaffold	na	na	KB387479.1	=	NW_004985364.1	Primary Assembly	697	na
C16618452	unplaced-scaffold	na	na	KB387480.1	=	NW_004985365.1	Primary Assembly	699	na
C16617594	unplaced-scaffold	na	na	KB387481.1	=	NW_004985366.1	Primary Assembly	697	na
C16618396	unplaced-scaffold	na	na	KB387482.1	=	NW_004985367.1	Primary Assembly	699	na
C16618314	unplaced-scaffold	na	na	KB387483.1	=	NW_004985368.1	Primary Assembly	699	na
C16618582	unplaced-scaffold	na	na	KB387484.1	=	NW_004985369.1	Primary Assembly	699	na
C16618670	unplaced-scaffold	na	na	KB387485.1	=	NW_004985370.1	Primary Assembly	700	na
C16618666	unplaced-scaffold	na	na	KB387486.1	=	NW_004985371.1	Primary Assembly	700	na
C16618638	unplaced-scaffold	na	na	KB387487.1	=	NW_004985372.1	Primary Assembly	700	na
C16618046	unplaced-scaffold	na	na	KB387488.1	=	NW_004985373.1	Primary Assembly	698	na
C16618546	unplaced-scaffold	na	na	KB387489.1	=	NW_004985374.1	Primary Assembly	699	na
C16618676	unplaced-scaffold	na	na	KB387490.1	=	NW_004985375.1	Primary Assembly	700	na
C16618742	unplaced-scaffold	na	na	KB387491.1	=	NW_004985376.1	Primary Assembly	700	na
C16618804	unplaced-scaffold	na	na	KB387492.1	=	NW_004985377.1	Primary Assembly	700	na
C16617300	unplaced-scaffold	na	na	KB387493.1	=	NW_004985378.1	Primary Assembly	697	na
C16618982	unplaced-scaffold	na	na	KB387494.1	=	NW_004985379.1	Primary Assembly	700	na
C16619010	unplaced-scaffold	na	na	KB387495.1	=	NW_004985380.1	Primary Assembly	700	na
C16618936	unplaced-scaffold	na	na	KB387496.1	=	NW_004985381.1	Primary Assembly	700	na
C16618932	unplaced-scaffold	na	na	KB387497.1	=	NW_004985382.1	Primary Assembly	700	na
C16619242	unplaced-scaffold	na	na	KB387498.1	=	NW_004985383.1	Primary Assembly	701	na
C16618760	unplaced-scaffold	na	na	KB387499.1	=	NW_004985384.1	Primary Assembly	700	na
C16619376	unplaced-scaffold	na	na	KB387500.1	=	NW_004985385.1	Primary Assembly	701	na
C16619018	unplaced-scaffold	na	na	KB387501.1	=	NW_004985386.1	Primary Assembly	700	na
C16618746	unplaced-scaffold	na	na	KB387502.1	=	NW_004985387.1	Primary Assembly	700	na
C16619618	unplaced-scaffold	na	na	KB387503.1	=	NW_004985388.1	Primary Assembly	702	na
C16618440	unplaced-scaffold	na	na	KB387504.1	=	NW_004985389.1	Primary Assembly	699	na
C16619582	unplaced-scaffold	na	na	KB387505.1	=	NW_004985390.1	Primary Assembly	701	na
C16619386	unplaced-scaffold	na	na	KB387506.1	=	NW_004985391.1	Primary Assembly	701	na
C16619642	unplaced-scaffold	na	na	KB387507.1	=	NW_004985392.1	Primary Assembly	702	na
C16619758	unplaced-scaffold	na	na	KB387508.1	=	NW_004985393.1	Primary Assembly	702	na
C16618132	unplaced-scaffold	na	na	KB387509.1	=	NW_004985394.1	Primary Assembly	698	na
C16620150	unplaced-scaffold	na	na	KB387510.1	=	NW_004985395.1	Primary Assembly	703	na
C16620480	unplaced-scaffold	na	na	KB387511.1	=	NW_004985396.1	Primary Assembly	703	na
C16619986	unplaced-scaffold	na	na	KB387512.1	=	NW_004985397.1	Primary Assembly	702	na
C16620340	unplaced-scaffold	na	na	KB387513.1	=	NW_004985398.1	Primary Assembly	703	na
C16620482	unplaced-scaffold	na	na	KB387514.1	=	NW_004985399.1	Primary Assembly	703	na
C16620546	unplaced-scaffold	na	na	KB387515.1	=	NW_004985400.1	Primary Assembly	703	na
C16620550	unplaced-scaffold	na	na	KB387516.1	=	NW_004985401.1	Primary Assembly	703	na
C16619676	unplaced-scaffold	na	na	KB387517.1	=	NW_004985402.1	Primary Assembly	702	na
C16619678	unplaced-scaffold	na	na	KB387518.1	=	NW_004985403.1	Primary Assembly	702	na
C16620716	unplaced-scaffold	na	na	KB387519.1	=	NW_004985404.1	Primary Assembly	704	na
C16620660	unplaced-scaffold	na	na	KB387520.1	=	NW_004985405.1	Primary Assembly	704	na
C16620036	unplaced-scaffold	na	na	KB387521.1	=	NW_004985406.1	Primary Assembly	702	na
C16620762	unplaced-scaffold	na	na	KB387522.1	=	NW_004985407.1	Primary Assembly	704	na
C16620820	unplaced-scaffold	na	na	KB387523.1	=	NW_004985408.1	Primary Assembly	704	na
C16620952	unplaced-scaffold	na	na	KB387524.1	=	NW_004985409.1	Primary Assembly	704	na
C16620776	unplaced-scaffold	na	na	KB387525.1	=	NW_004985410.1	Primary Assembly	704	na
C16619650	unplaced-scaffold	na	na	KB387526.1	=	NW_004985411.1	Primary Assembly	702	na
C16620468	unplaced-scaffold	na	na	KB387527.1	=	NW_004985412.1	Primary Assembly	703	na
C16621598	unplaced-scaffold	na	na	KB387528.1	=	NW_004985413.1	Primary Assembly	706	na
C16620624	unplaced-scaffold	na	na	KB387529.1	=	NW_004985414.1	Primary Assembly	704	na
C16621034	unplaced-scaffold	na	na	KB387530.1	=	NW_004985415.1	Primary Assembly	705	na
C16621504	unplaced-scaffold	na	na	KB387531.1	=	NW_004985416.1	Primary Assembly	706	na
C16621654	unplaced-scaffold	na	na	KB387532.1	=	NW_004985417.1	Primary Assembly	706	na
C16619716	unplaced-scaffold	na	na	KB387533.1	=	NW_004985418.1	Primary Assembly	702	na
C16620562	unplaced-scaffold	na	na	KB387534.1	=	NW_004985419.1	Primary Assembly	704	na
C16621840	unplaced-scaffold	na	na	KB387535.1	=	NW_004985420.1	Primary Assembly	706	na
C16621636	unplaced-scaffold	na	na	KB387536.1	=	NW_004985421.1	Primary Assembly	706	na
C16621820	unplaced-scaffold	na	na	KB387537.1	=	NW_004985422.1	Primary Assembly	706	na
C16621744	unplaced-scaffold	na	na	KB387538.1	=	NW_004985423.1	Primary Assembly	706	na
C16621736	unplaced-scaffold	na	na	KB387539.1	=	NW_004985424.1	Primary Assembly	706	na
C16621890	unplaced-scaffold	na	na	KB387540.1	=	NW_004985425.1	Primary Assembly	706	na
C16622038	unplaced-scaffold	na	na	KB387541.1	=	NW_004985426.1	Primary Assembly	707	na
C16621388	unplaced-scaffold	na	na	KB387542.1	=	NW_004985427.1	Primary Assembly	705	na
C16622202	unplaced-scaffold	na	na	KB387543.1	=	NW_004985428.1	Primary Assembly	707	na
C16622130	unplaced-scaffold	na	na	KB387544.1	=	NW_004985429.1	Primary Assembly	707	na
C16621698	unplaced-scaffold	na	na	KB387545.1	=	NW_004985430.1	Primary Assembly	706	na
C16622236	unplaced-scaffold	na	na	KB387546.1	=	NW_004985431.1	Primary Assembly	707	na
C16622210	unplaced-scaffold	na	na	KB387547.1	=	NW_004985432.1	Primary Assembly	707	na
C16622246	unplaced-scaffold	na	na	KB387548.1	=	NW_004985433.1	Primary Assembly	707	na
C16622064	unplaced-scaffold	na	na	KB387549.1	=	NW_004985434.1	Primary Assembly	707	na
C16621728	unplaced-scaffold	na	na	KB387550.1	=	NW_004985435.1	Primary Assembly	706	na
C16622514	unplaced-scaffold	na	na	KB387551.1	=	NW_004985436.1	Primary Assembly	708	na
C16622286	unplaced-scaffold	na	na	KB387552.1	=	NW_004985437.1	Primary Assembly	707	na
C16622266	unplaced-scaffold	na	na	KB387553.1	=	NW_004985438.1	Primary Assembly	707	na
C16622326	unplaced-scaffold	na	na	KB387554.1	=	NW_004985439.1	Primary Assembly	707	na
C16621638	unplaced-scaffold	na	na	KB387555.1	=	NW_004985440.1	Primary Assembly	706	na
C16622308	unplaced-scaffold	na	na	KB387556.1	=	NW_004985441.1	Primary Assembly	707	na
C16622512	unplaced-scaffold	na	na	KB387557.1	=	NW_004985442.1	Primary Assembly	708	na
C16623000	unplaced-scaffold	na	na	KB387558.1	=	NW_004985443.1	Primary Assembly	709	na
C16622602	unplaced-scaffold	na	na	KB387559.1	=	NW_004985444.1	Primary Assembly	708	na
C16622844	unplaced-scaffold	na	na	KB387560.1	=	NW_004985445.1	Primary Assembly	709	na
C16623402	unplaced-scaffold	na	na	KB387561.1	=	NW_004985446.1	Primary Assembly	710	na
C16622598	unplaced-scaffold	na	na	KB387562.1	=	NW_004985447.1	Primary Assembly	708	na
C16623618	unplaced-scaffold	na	na	KB387563.1	=	NW_004985448.1	Primary Assembly	711	na
C16623666	unplaced-scaffold	na	na	KB387564.1	=	NW_004985449.1	Primary Assembly	711	na
C16623276	unplaced-scaffold	na	na	KB387565.1	=	NW_004985450.1	Primary Assembly	710	na
C16622272	unplaced-scaffold	na	na	KB387566.1	=	NW_004985451.1	Primary Assembly	707	na
C16623714	unplaced-scaffold	na	na	KB387567.1	=	NW_004985452.1	Primary Assembly	711	na
C16622616	unplaced-scaffold	na	na	KB387568.1	=	NW_004985453.1	Primary Assembly	708	na
C16623294	unplaced-scaffold	na	na	KB387569.1	=	NW_004985454.1	Primary Assembly	710	na
C16623326	unplaced-scaffold	na	na	KB387570.1	=	NW_004985455.1	Primary Assembly	710	na
C16623914	unplaced-scaffold	na	na	KB387571.1	=	NW_004985456.1	Primary Assembly	711	na
C16622652	unplaced-scaffold	na	na	KB387572.1	=	NW_004985457.1	Primary Assembly	708	na
C16624270	unplaced-scaffold	na	na	KB387573.1	=	NW_004985458.1	Primary Assembly	712	na
C16624024	unplaced-scaffold	na	na	KB387574.1	=	NW_004985459.1	Primary Assembly	712	na
C16623876	unplaced-scaffold	na	na	KB387575.1	=	NW_004985460.1	Primary Assembly	711	na
C16622576	unplaced-scaffold	na	na	KB387576.1	=	NW_004985461.1	Primary Assembly	708	na
C16623962	unplaced-scaffold	na	na	KB387577.1	=	NW_004985462.1	Primary Assembly	711	na
C16624266	unplaced-scaffold	na	na	KB387578.1	=	NW_004985463.1	Primary Assembly	712	na
C16624132	unplaced-scaffold	na	na	KB387579.1	=	NW_004985464.1	Primary Assembly	712	na
C16623940	unplaced-scaffold	na	na	KB387580.1	=	NW_004985465.1	Primary Assembly	711	na
C16624506	unplaced-scaffold	na	na	KB387581.1	=	NW_004985466.1	Primary Assembly	713	na
C16624388	unplaced-scaffold	na	na	KB387582.1	=	NW_004985467.1	Primary Assembly	712	na
C16624436	unplaced-scaffold	na	na	KB387583.1	=	NW_004985468.1	Primary Assembly	712	na
C16624678	unplaced-scaffold	na	na	KB387584.1	=	NW_004985469.1	Primary Assembly	713	na
C16624864	unplaced-scaffold	na	na	KB387585.1	=	NW_004985470.1	Primary Assembly	713	na
C16624732	unplaced-scaffold	na	na	KB387586.1	=	NW_004985471.1	Primary Assembly	713	na
C16624528	unplaced-scaffold	na	na	KB387587.1	=	NW_004985472.1	Primary Assembly	713	na
C16624288	unplaced-scaffold	na	na	KB387588.1	=	NW_004985473.1	Primary Assembly	712	na
C16624748	unplaced-scaffold	na	na	KB387589.1	=	NW_004985474.1	Primary Assembly	713	na
C16623722	unplaced-scaffold	na	na	KB387590.1	=	NW_004985475.1	Primary Assembly	711	na
C16624956	unplaced-scaffold	na	na	KB387591.1	=	NW_004985476.1	Primary Assembly	714	na
C16624950	unplaced-scaffold	na	na	KB387592.1	=	NW_004985477.1	Primary Assembly	714	na
C16625002	unplaced-scaffold	na	na	KB387593.1	=	NW_004985478.1	Primary Assembly	714	na
C16624654	unplaced-scaffold	na	na	KB387594.1	=	NW_004985479.1	Primary Assembly	713	na
C16625180	unplaced-scaffold	na	na	KB387595.1	=	NW_004985480.1	Primary Assembly	714	na
C16625062	unplaced-scaffold	na	na	KB387596.1	=	NW_004985481.1	Primary Assembly	714	na
C16625170	unplaced-scaffold	na	na	KB387597.1	=	NW_004985482.1	Primary Assembly	714	na
C16625314	unplaced-scaffold	na	na	KB387598.1	=	NW_004985483.1	Primary Assembly	714	na
C16625016	unplaced-scaffold	na	na	KB387599.1	=	NW_004985484.1	Primary Assembly	714	na
C16624896	unplaced-scaffold	na	na	KB387600.1	=	NW_004985485.1	Primary Assembly	713	na
C16624636	unplaced-scaffold	na	na	KB387601.1	=	NW_004985486.1	Primary Assembly	713	na
C16625344	unplaced-scaffold	na	na	KB387602.1	=	NW_004985487.1	Primary Assembly	714	na
C16625268	unplaced-scaffold	na	na	KB387603.1	=	NW_004985488.1	Primary Assembly	714	na
C16625632	unplaced-scaffold	na	na	KB387604.1	=	NW_004985489.1	Primary Assembly	715	na
C16625270	unplaced-scaffold	na	na	KB387605.1	=	NW_004985490.1	Primary Assembly	714	na
C16625844	unplaced-scaffold	na	na	KB387606.1	=	NW_004985491.1	Primary Assembly	716	na
C16625678	unplaced-scaffold	na	na	KB387607.1	=	NW_004985492.1	Primary Assembly	715	na
C16625586	unplaced-scaffold	na	na	KB387608.1	=	NW_004985493.1	Primary Assembly	715	na
C16626156	unplaced-scaffold	na	na	KB387609.1	=	NW_004985494.1	Primary Assembly	716	na
C16625560	unplaced-scaffold	na	na	KB387610.1	=	NW_004985495.1	Primary Assembly	715	na
C16626160	unplaced-scaffold	na	na	KB387611.1	=	NW_004985496.1	Primary Assembly	716	na
C16625652	unplaced-scaffold	na	na	KB387612.1	=	NW_004985497.1	Primary Assembly	715	na
C16625686	unplaced-scaffold	na	na	KB387613.1	=	NW_004985498.1	Primary Assembly	715	na
C16626166	unplaced-scaffold	na	na	KB387614.1	=	NW_004985499.1	Primary Assembly	716	na
C16625628	unplaced-scaffold	na	na	KB387615.1	=	NW_004985500.1	Primary Assembly	715	na
C16626682	unplaced-scaffold	na	na	KB387616.1	=	NW_004985501.1	Primary Assembly	718	na
C16626956	unplaced-scaffold	na	na	KB387617.1	=	NW_004985502.1	Primary Assembly	718	na
C16626964	unplaced-scaffold	na	na	KB387618.1	=	NW_004985503.1	Primary Assembly	718	na
C16626124	unplaced-scaffold	na	na	KB387619.1	=	NW_004985504.1	Primary Assembly	716	na
C16626930	unplaced-scaffold	na	na	KB387620.1	=	NW_004985505.1	Primary Assembly	718	na
C16626968	unplaced-scaffold	na	na	KB387621.1	=	NW_004985506.1	Primary Assembly	718	na
C16627450	unplaced-scaffold	na	na	KB387622.1	=	NW_004985507.1	Primary Assembly	719	na
C16627172	unplaced-scaffold	na	na	KB387623.1	=	NW_004985508.1	Primary Assembly	719	na
C16627474	unplaced-scaffold	na	na	KB387624.1	=	NW_004985509.1	Primary Assembly	719	na
C16627532	unplaced-scaffold	na	na	KB387625.1	=	NW_004985510.1	Primary Assembly	720	na
C16626852	unplaced-scaffold	na	na	KB387626.1	=	NW_004985511.1	Primary Assembly	718	na
C16627418	unplaced-scaffold	na	na	KB387627.1	=	NW_004985512.1	Primary Assembly	719	na
C16627092	unplaced-scaffold	na	na	KB387628.1	=	NW_004985513.1	Primary Assembly	719	na
C16627638	unplaced-scaffold	na	na	KB387629.1	=	NW_004985514.1	Primary Assembly	720	na
C16627824	unplaced-scaffold	na	na	KB387630.1	=	NW_004985515.1	Primary Assembly	720	na
C16627750	unplaced-scaffold	na	na	KB387631.1	=	NW_004985516.1	Primary Assembly	720	na
C16628014	unplaced-scaffold	na	na	KB387632.1	=	NW_004985517.1	Primary Assembly	721	na
C16627098	unplaced-scaffold	na	na	KB387633.1	=	NW_004985518.1	Primary Assembly	719	na
C16626828	unplaced-scaffold	na	na	KB387634.1	=	NW_004985519.1	Primary Assembly	718	na
C16627068	unplaced-scaffold	na	na	KB387635.1	=	NW_004985520.1	Primary Assembly	719	na
C16627848	unplaced-scaffold	na	na	KB387636.1	=	NW_004985521.1	Primary Assembly	720	na
C16628206	unplaced-scaffold	na	na	KB387637.1	=	NW_004985522.1	Primary Assembly	721	na
C16627686	unplaced-scaffold	na	na	KB387638.1	=	NW_004985523.1	Primary Assembly	720	na
C16628576	unplaced-scaffold	na	na	KB387639.1	=	NW_004985524.1	Primary Assembly	722	na
C16628026	unplaced-scaffold	na	na	KB387640.1	=	NW_004985525.1	Primary Assembly	721	na
C16628614	unplaced-scaffold	na	na	KB387641.1	=	NW_004985526.1	Primary Assembly	722	na
C16628312	unplaced-scaffold	na	na	KB387642.1	=	NW_004985527.1	Primary Assembly	721	na
C16628034	unplaced-scaffold	na	na	KB387643.1	=	NW_004985528.1	Primary Assembly	721	na
C16628836	unplaced-scaffold	na	na	KB387644.1	=	NW_004985529.1	Primary Assembly	723	na
C16628770	unplaced-scaffold	na	na	KB387645.1	=	NW_004985530.1	Primary Assembly	723	na
C16628702	unplaced-scaffold	na	na	KB387646.1	=	NW_004985531.1	Primary Assembly	722	na
C16628828	unplaced-scaffold	na	na	KB387647.1	=	NW_004985532.1	Primary Assembly	723	na
C16628056	unplaced-scaffold	na	na	KB387648.1	=	NW_004985533.1	Primary Assembly	721	na
C16628166	unplaced-scaffold	na	na	KB387649.1	=	NW_004985534.1	Primary Assembly	721	na
C16628736	unplaced-scaffold	na	na	KB387650.1	=	NW_004985535.1	Primary Assembly	723	na
C16629094	unplaced-scaffold	na	na	KB387651.1	=	NW_004985536.1	Primary Assembly	723	na
C16628912	unplaced-scaffold	na	na	KB387652.1	=	NW_004985537.1	Primary Assembly	723	na
C16628942	unplaced-scaffold	na	na	KB387653.1	=	NW_004985538.1	Primary Assembly	723	na
C16629330	unplaced-scaffold	na	na	KB387654.1	=	NW_004985539.1	Primary Assembly	724	na
C16628926	unplaced-scaffold	na	na	KB387655.1	=	NW_004985540.1	Primary Assembly	723	na
C16629354	unplaced-scaffold	na	na	KB387656.1	=	NW_004985541.1	Primary Assembly	724	na
C16628948	unplaced-scaffold	na	na	KB387657.1	=	NW_004985542.1	Primary Assembly	723	na
C16629506	unplaced-scaffold	na	na	KB387658.1	=	NW_004985543.1	Primary Assembly	724	na
C16629538	unplaced-scaffold	na	na	KB387659.1	=	NW_004985544.1	Primary Assembly	724	na
C16629460	unplaced-scaffold	na	na	KB387660.1	=	NW_004985545.1	Primary Assembly	724	na
C16629606	unplaced-scaffold	na	na	KB387661.1	=	NW_004985546.1	Primary Assembly	724	na
C16629522	unplaced-scaffold	na	na	KB387662.1	=	NW_004985547.1	Primary Assembly	724	na
C16629570	unplaced-scaffold	na	na	KB387663.1	=	NW_004985548.1	Primary Assembly	724	na
C16629874	unplaced-scaffold	na	na	KB387664.1	=	NW_004985549.1	Primary Assembly	725	na
C16629578	unplaced-scaffold	na	na	KB387665.1	=	NW_004985550.1	Primary Assembly	724	na
C16629798	unplaced-scaffold	na	na	KB387666.1	=	NW_004985551.1	Primary Assembly	725	na
C16626766	unplaced-scaffold	na	na	KB387667.1	=	NW_004985552.1	Primary Assembly	718	na
C16628628	unplaced-scaffold	na	na	KB387668.1	=	NW_004985553.1	Primary Assembly	722	na
C16629910	unplaced-scaffold	na	na	KB387669.1	=	NW_004985554.1	Primary Assembly	725	na
C16630282	unplaced-scaffold	na	na	KB387670.1	=	NW_004985555.1	Primary Assembly	726	na
C16630458	unplaced-scaffold	na	na	KB387671.1	=	NW_004985556.1	Primary Assembly	727	na
C16630210	unplaced-scaffold	na	na	KB387672.1	=	NW_004985557.1	Primary Assembly	726	na
C16630806	unplaced-scaffold	na	na	KB387673.1	=	NW_004985558.1	Primary Assembly	727	na
C16630550	unplaced-scaffold	na	na	KB387674.1	=	NW_004985559.1	Primary Assembly	727	na
C16630666	unplaced-scaffold	na	na	KB387675.1	=	NW_004985560.1	Primary Assembly	727	na
C16630852	unplaced-scaffold	na	na	KB387676.1	=	NW_004985561.1	Primary Assembly	727	na
C16630990	unplaced-scaffold	na	na	KB387677.1	=	NW_004985562.1	Primary Assembly	728	na
