# Assembly name:  ASM28112v4
# Organism name:  Alligator mississippiensis (American alligator)
# Isolate:  KSC_2009_1
# Taxid:          8496
# BioSample:      SAMN02981418
# BioProject:     PRJNA159843
# Submitter:      International Crocodilian Genomes Working Group
# Date:           2016-03-28
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# WGS project:    AKHW03
# Assembly method: Meraculous v. NOVEMBER-2015; HiRise v. NOVEMBER-2015
# Expected final version: yes
# Genome coverage: 156.0x
# Sequencing technology: Illumina GAIIx; Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000281125.4
# RefSeq assembly accession: GCF_000281125.3
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000281135.4	GCF_000281135.3	Primary Assembly
## 	GCF_000030415.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ScZkoYb_2428	unplaced-scaffold	na	na	AKHW03005233.1	=	NW_017712647.1	Primary Assembly	2047	na
ScZkoYb_4549	unplaced-scaffold	na	na	AKHW03005234.1	=	NW_017712648.1	Primary Assembly	1282	na
ScZkoYb_5133	unplaced-scaffold	na	na	AKHW03005235.1	=	NW_017712649.1	Primary Assembly	46853	na
ScZkoYb_6087	unplaced-scaffold	na	na	AKHW03005236.1	=	NW_017712650.1	Primary Assembly	5378	na
ScZkoYb_2881	unplaced-scaffold	na	na	AKHW03005237.1	=	NW_017712651.1	Primary Assembly	1184	na
ScZkoYb_4292	unplaced-scaffold	na	na	AKHW03005238.1	=	NW_017712652.1	Primary Assembly	9023	na
ScZkoYb_1329	unplaced-scaffold	na	na	AKHW03005239.1	=	NW_017712653.1	Primary Assembly	24272	na
ScZkoYb_4135	unplaced-scaffold	na	na	AKHW03005240.1	=	NW_017712654.1	Primary Assembly	4151	na
ScZkoYb_2902	unplaced-scaffold	na	na	AKHW03005241.1	=	NW_017712655.1	Primary Assembly	17115	na
ScZkoYb_5730	unplaced-scaffold	na	na	AKHW03005242.1	=	NW_017712656.1	Primary Assembly	1020	na
ScZkoYb_6737	unplaced-scaffold	na	na	AKHW03005243.1	=	NW_017712657.1	Primary Assembly	8799	na
ScZkoYb_5560	unplaced-scaffold	na	na	AKHW03005244.1	=	NW_017712658.1	Primary Assembly	1700	na
ScZkoYb_5078	unplaced-scaffold	na	na	AKHW03005245.1	=	NW_017712659.1	Primary Assembly	3847	na
ScZkoYb_5621	unplaced-scaffold	na	na	AKHW03005246.1	=	NW_017712660.1	Primary Assembly	3342	na
ScZkoYb_3736	unplaced-scaffold	na	na	AKHW03005247.1	=	NW_017712661.1	Primary Assembly	5142	na
ScZkoYb_2521	unplaced-scaffold	na	na	AKHW03005248.1	=	NW_017712662.1	Primary Assembly	1455	na
ScZkoYb_474	unplaced-scaffold	na	na	AKHW03005249.1	=	NW_017712663.1	Primary Assembly	1094	na
ScZkoYb_2566	unplaced-scaffold	na	na	AKHW03005250.1	=	NW_017712664.1	Primary Assembly	911683	na
ScZkoYb_2593	unplaced-scaffold	na	na	AKHW03005251.1	=	NW_017712665.1	Primary Assembly	1733	na
ScZkoYb_2160	unplaced-scaffold	na	na	AKHW03005252.1	=	NW_017712666.1	Primary Assembly	24585	na
ScZkoYb_6794	unplaced-scaffold	na	na	AKHW03005253.1	=	NW_017712667.1	Primary Assembly	1086	na
ScZkoYb_626	unplaced-scaffold	na	na	AKHW03005254.1	=	NW_017712668.1	Primary Assembly	16354	na
ScZkoYb_2409	unplaced-scaffold	na	na	AKHW03005255.1	=	NW_017712669.1	Primary Assembly	2865	na
ScZkoYb_1395	unplaced-scaffold	na	na	AKHW03005256.1	=	NW_017712670.1	Primary Assembly	8251	na
ScZkoYb_5545	unplaced-scaffold	na	na	AKHW03005257.1	=	NW_017712671.1	Primary Assembly	2983	na
ScZkoYb_5512	unplaced-scaffold	na	na	AKHW03005258.1	=	NW_017712672.1	Primary Assembly	5483	na
ScZkoYb_4516	unplaced-scaffold	na	na	AKHW03005259.1	=	NW_017712673.1	Primary Assembly	1010	na
ScZkoYb_4655	unplaced-scaffold	na	na	AKHW03005260.1	=	NW_017712674.1	Primary Assembly	3347	na
ScZkoYb_6516	unplaced-scaffold	na	na	AKHW03005261.1	=	NW_017712675.1	Primary Assembly	2187	na
ScZkoYb_6395	unplaced-scaffold	na	na	AKHW03005262.1	=	NW_017712676.1	Primary Assembly	1093	na
ScZkoYb_3464	unplaced-scaffold	na	na	AKHW03005263.1	=	NW_017712677.1	Primary Assembly	2970	na
ScZkoYb_470	unplaced-scaffold	na	na	AKHW03005264.1	=	NW_017712678.1	Primary Assembly	1160	na
ScZkoYb_2655	unplaced-scaffold	na	na	AKHW03005265.1	=	NW_017712679.1	Primary Assembly	3009	na
ScZkoYb_2154	unplaced-scaffold	na	na	AKHW03005266.1	=	NW_017712680.1	Primary Assembly	20871	na
ScZkoYb_4544	unplaced-scaffold	na	na	AKHW03005267.1	=	NW_017712681.1	Primary Assembly	1106	na
ScZkoYb_2034	unplaced-scaffold	na	na	AKHW03005268.1	=	NW_017712682.1	Primary Assembly	8343	na
ScZkoYb_5344	unplaced-scaffold	na	na	AKHW03005269.1	=	NW_017712683.1	Primary Assembly	1270	na
ScZkoYb_5669.1	unplaced-scaffold	na	na	AKHW03005270.1	=	NW_017712684.1	Primary Assembly	36104	na
ScZkoYb_5570	unplaced-scaffold	na	na	AKHW03005271.1	=	NW_017712685.1	Primary Assembly	1066	na
ScZkoYb_579	unplaced-scaffold	na	na	AKHW03005272.1	=	NW_017712686.1	Primary Assembly	1213	na
ScZkoYb_5359	unplaced-scaffold	na	na	AKHW03005273.1	=	NW_017712687.1	Primary Assembly	4714	na
ScZkoYb_1224	unplaced-scaffold	na	na	AKHW03005274.1	=	NW_017712688.1	Primary Assembly	4849	na
ScZkoYb_935	unplaced-scaffold	na	na	AKHW03005275.1	=	NW_017712689.1	Primary Assembly	2479	na
ScZkoYb_2926	unplaced-scaffold	na	na	AKHW03005276.1	=	NW_017712690.1	Primary Assembly	1204	na
ScZkoYb_5548	unplaced-scaffold	na	na	AKHW03005277.1	=	NW_017712691.1	Primary Assembly	4380	na
ScZkoYb_2100	unplaced-scaffold	na	na	AKHW03005278.1	=	NW_017712692.1	Primary Assembly	14843	na
ScZkoYb_4890	unplaced-scaffold	na	na	AKHW03005279.1	=	NW_017712693.1	Primary Assembly	1403	na
ScZkoYb_3974	unplaced-scaffold	na	na	AKHW03005280.1	=	NW_017712694.1	Primary Assembly	1333	na
ScZkoYb_5887	unplaced-scaffold	na	na	AKHW03005281.1	=	NW_017712695.1	Primary Assembly	6293	na
ScZkoYb_2729	unplaced-scaffold	na	na	AKHW03005282.1	=	NW_017712696.1	Primary Assembly	1047	na
ScZkoYb_3461	unplaced-scaffold	na	na	AKHW03005283.1	=	NW_017712697.1	Primary Assembly	22184	na
ScZkoYb_6182	unplaced-scaffold	na	na	AKHW03005284.1	=	NW_017712698.1	Primary Assembly	1132	na
ScZkoYb_4244	unplaced-scaffold	na	na	AKHW03005285.1	=	NW_017712699.1	Primary Assembly	1476	na
ScZkoYb_338	unplaced-scaffold	na	na	AKHW03005286.1	=	NW_017712700.1	Primary Assembly	99941	na
ScZkoYb_3968	unplaced-scaffold	na	na	AKHW03005287.1	=	NW_017712701.1	Primary Assembly	2157	na
ScZkoYb_5408	unplaced-scaffold	na	na	AKHW03005288.1	=	NW_017712702.1	Primary Assembly	1159	na
ScZkoYb_4339	unplaced-scaffold	na	na	AKHW03005289.1	=	NW_017712703.1	Primary Assembly	1144	na
ScZkoYb_6258	unplaced-scaffold	na	na	AKHW03005290.1	=	NW_017712704.1	Primary Assembly	6053	na
ScZkoYb_2991	unplaced-scaffold	na	na	AKHW03005291.1	=	NW_017712705.1	Primary Assembly	1146	na
ScZkoYb_1989	unplaced-scaffold	na	na	AKHW03005292.1	=	NW_017712706.1	Primary Assembly	21996	na
ScZkoYb_1825	unplaced-scaffold	na	na	AKHW03005293.1	=	NW_017712707.1	Primary Assembly	31026	na
ScZkoYb_4024	unplaced-scaffold	na	na	AKHW03005294.1	=	NW_017712708.1	Primary Assembly	4638	na
ScZkoYb_4796	unplaced-scaffold	na	na	AKHW03005295.1	=	NW_017712709.1	Primary Assembly	1873	na
ScZkoYb_1703	unplaced-scaffold	na	na	AKHW03005296.1	=	NW_017712710.1	Primary Assembly	26265	na
ScZkoYb_1281	unplaced-scaffold	na	na	AKHW03005297.1	=	NW_017712711.1	Primary Assembly	1247	na
ScZkoYb_6693	unplaced-scaffold	na	na	AKHW03005298.1	=	NW_017712712.1	Primary Assembly	1196	na
ScZkoYb_1878	unplaced-scaffold	na	na	AKHW03005299.1	=	NW_017712713.1	Primary Assembly	1159	na
ScZkoYb_3376	unplaced-scaffold	na	na	AKHW03005300.1	=	NW_017712714.1	Primary Assembly	6595	na
ScZkoYb_1033	unplaced-scaffold	na	na	AKHW03005301.1	=	NW_017712715.1	Primary Assembly	1077	na
ScZkoYb_5799	unplaced-scaffold	na	na	AKHW03005302.1	=	NW_017712716.1	Primary Assembly	1579	na
ScZkoYb_2804	unplaced-scaffold	na	na	AKHW03005303.1	=	NW_017712717.1	Primary Assembly	13850	na
ScZkoYb_1638	unplaced-scaffold	na	na	AKHW03005304.1	=	NW_017712718.1	Primary Assembly	3434	na
ScZkoYb_5172	unplaced-scaffold	na	na	AKHW03005305.1	=	NW_017712719.1	Primary Assembly	1979	na
ScZkoYb_787	unplaced-scaffold	na	na	AKHW03005306.1	=	NW_017712720.1	Primary Assembly	1180	na
ScZkoYb_6167	unplaced-scaffold	na	na	AKHW03005307.1	=	NW_017712721.1	Primary Assembly	10013	na
ScZkoYb_1464	unplaced-scaffold	na	na	AKHW03005308.1	=	NW_017712722.1	Primary Assembly	22362	na
ScZkoYb_285.2	unplaced-scaffold	na	na	AKHW03005309.1	=	NW_017712723.1	Primary Assembly	319721	na
ScZkoYb_3445	unplaced-scaffold	na	na	AKHW03005310.1	=	NW_017712724.1	Primary Assembly	2920	na
ScZkoYb_5220	unplaced-scaffold	na	na	AKHW03005311.1	=	NW_017712725.1	Primary Assembly	6636	na
ScZkoYb_2579	unplaced-scaffold	na	na	AKHW03005312.1	=	NW_017712726.1	Primary Assembly	6892	na
ScZkoYb_5281	unplaced-scaffold	na	na	AKHW03005313.1	=	NW_017712727.1	Primary Assembly	1398	na
ScZkoYb_810	unplaced-scaffold	na	na	AKHW03005314.1	=	NW_017712728.1	Primary Assembly	9090	na
ScZkoYb_1584	unplaced-scaffold	na	na	AKHW03005315.1	=	NW_017712729.1	Primary Assembly	2796	na
ScZkoYb_3796	unplaced-scaffold	na	na	AKHW03005316.1	=	NW_017712730.1	Primary Assembly	8245	na
ScZkoYb_6412	unplaced-scaffold	na	na	AKHW03005317.1	=	NW_017712731.1	Primary Assembly	1755	na
ScZkoYb_3655	unplaced-scaffold	na	na	AKHW03005318.1	=	NW_017712732.1	Primary Assembly	1010	na
ScZkoYb_1175	unplaced-scaffold	na	na	AKHW03005319.1	=	NW_017712733.1	Primary Assembly	4813	na
ScZkoYb_6550	unplaced-scaffold	na	na	AKHW03005320.1	=	NW_017712734.1	Primary Assembly	1567	na
ScZkoYb_449	unplaced-scaffold	na	na	AKHW03005321.1	=	NW_017712735.1	Primary Assembly	16264	na
ScZkoYb_4862	unplaced-scaffold	na	na	AKHW03005322.1	=	NW_017712736.1	Primary Assembly	13536	na
ScZkoYb_6141	unplaced-scaffold	na	na	AKHW03005323.1	=	NW_017712737.1	Primary Assembly	1074	na
ScZkoYb_5460	unplaced-scaffold	na	na	AKHW03005324.1	=	NW_017712738.1	Primary Assembly	1065	na
ScZkoYb_5398	unplaced-scaffold	na	na	AKHW03005325.1	=	NW_017712739.1	Primary Assembly	1017	na
ScZkoYb_518	unplaced-scaffold	na	na	AKHW03005326.1	=	NW_017712740.1	Primary Assembly	2484	na
ScZkoYb_1128	unplaced-scaffold	na	na	AKHW03005327.1	=	NW_017712741.1	Primary Assembly	10992	na
ScZkoYb_462.1	unplaced-scaffold	na	na	AKHW03005328.1	=	NW_017712742.1	Primary Assembly	12448	na
ScZkoYb_1939	unplaced-scaffold	na	na	AKHW03005329.1	=	NW_017712743.1	Primary Assembly	11286	na
ScZkoYb_575	unplaced-scaffold	na	na	AKHW03005330.1	=	NW_017712744.1	Primary Assembly	2870	na
ScZkoYb_3285	unplaced-scaffold	na	na	AKHW03005331.1	=	NW_017712745.1	Primary Assembly	1474	na
ScZkoYb_5849	unplaced-scaffold	na	na	AKHW03005332.1	=	NW_017712746.1	Primary Assembly	1932	na
ScZkoYb_2159	unplaced-scaffold	na	na	AKHW03005333.1	=	NW_017712747.1	Primary Assembly	2304	na
ScZkoYb_4082	unplaced-scaffold	na	na	AKHW03005334.1	=	NW_017712748.1	Primary Assembly	5084	na
ScZkoYb_4730	unplaced-scaffold	na	na	AKHW03005335.1	=	NW_017712749.1	Primary Assembly	11801	na
ScZkoYb_6670	unplaced-scaffold	na	na	AKHW03005336.1	=	NW_017712750.1	Primary Assembly	1102	na
ScZkoYb_3192	unplaced-scaffold	na	na	AKHW03005337.1	=	NW_017712751.1	Primary Assembly	21701	na
ScZkoYb_4970	unplaced-scaffold	na	na	AKHW03005338.1	=	NW_017712752.1	Primary Assembly	1095	na
ScZkoYb_237	unplaced-scaffold	na	na	AKHW03005339.1	=	NW_017712753.1	Primary Assembly	92942	na
ScZkoYb_4561	unplaced-scaffold	na	na	AKHW03005340.1	=	NW_017712754.1	Primary Assembly	2135	na
ScZkoYb_2948	unplaced-scaffold	na	na	AKHW03005341.1	=	NW_017712755.1	Primary Assembly	1174	na
ScZkoYb_5599	unplaced-scaffold	na	na	AKHW03005342.1	=	NW_017712756.1	Primary Assembly	1031	na
ScZkoYb_6541	unplaced-scaffold	na	na	AKHW03005343.1	=	NW_017712757.1	Primary Assembly	2085	na
ScZkoYb_928	unplaced-scaffold	na	na	AKHW03005344.1	=	NW_017712758.1	Primary Assembly	33001	na
ScZkoYb_6701	unplaced-scaffold	na	na	AKHW03005345.1	=	NW_017712759.1	Primary Assembly	5508	na
ScZkoYb_1754	unplaced-scaffold	na	na	AKHW03005346.1	=	NW_017712760.1	Primary Assembly	1122	na
ScZkoYb_4326	unplaced-scaffold	na	na	AKHW03005347.1	=	NW_017712761.1	Primary Assembly	3422	na
ScZkoYb_6245	unplaced-scaffold	na	na	AKHW03005348.1	=	NW_017712762.1	Primary Assembly	3671	na
ScZkoYb_3950	unplaced-scaffold	na	na	AKHW03005349.1	=	NW_017712763.1	Primary Assembly	1024	na
ScZkoYb_882	unplaced-scaffold	na	na	AKHW03005350.1	=	NW_017712764.1	Primary Assembly	1548	na
ScZkoYb_2697	unplaced-scaffold	na	na	AKHW03005351.1	=	NW_017712765.1	Primary Assembly	1723	na
ScZkoYb_5857	unplaced-scaffold	na	na	AKHW03005352.1	=	NW_017712766.1	Primary Assembly	1142	na
ScZkoYb_5024	unplaced-scaffold	na	na	AKHW03005353.1	=	NW_017712767.1	Primary Assembly	13895	na
ScZkoYb_6433	unplaced-scaffold	na	na	AKHW03005354.1	=	NW_017712768.1	Primary Assembly	4822	na
ScZkoYb_766.1	unplaced-scaffold	na	na	AKHW03005355.1	=	NW_017712769.1	Primary Assembly	164946	na
ScZkoYb_1230.1	unplaced-scaffold	na	na	AKHW03005356.1	=	NW_017712770.1	Primary Assembly	68433	na
ScZkoYb_3528	unplaced-scaffold	na	na	AKHW03005357.1	=	NW_017712771.1	Primary Assembly	1073	na
ScZkoYb_6316	unplaced-scaffold	na	na	AKHW03005358.1	=	NW_017712772.1	Primary Assembly	1191	na
ScZkoYb_1448	unplaced-scaffold	na	na	AKHW03005359.1	=	NW_017712773.1	Primary Assembly	3117	na
ScZkoYb_6143	unplaced-scaffold	na	na	AKHW03005360.1	=	NW_017712774.1	Primary Assembly	1014	na
ScZkoYb_2681	unplaced-scaffold	na	na	AKHW03005361.1	=	NW_017712775.1	Primary Assembly	2960	na
ScZkoYb_173	unplaced-scaffold	na	na	AKHW03005362.1	=	NW_017712776.1	Primary Assembly	88482	na
ScZkoYb_2354	unplaced-scaffold	na	na	AKHW03005363.1	=	NW_017712777.1	Primary Assembly	3908	na
ScZkoYb_4325	unplaced-scaffold	na	na	AKHW03005364.1	=	NW_017712778.1	Primary Assembly	1787	na
ScZkoYb_6645	unplaced-scaffold	na	na	AKHW03005365.1	=	NW_017712779.1	Primary Assembly	1821	na
ScZkoYb_4458	unplaced-scaffold	na	na	AKHW03005366.1	=	NW_017712780.1	Primary Assembly	15426	na
ScZkoYb_986	unplaced-scaffold	na	na	AKHW03005367.1	=	NW_017712781.1	Primary Assembly	556978	na
ScZkoYb_6364	unplaced-scaffold	na	na	AKHW03005368.1	=	NW_017712782.1	Primary Assembly	1182	na
ScZkoYb_3172	unplaced-scaffold	na	na	AKHW03005369.1	=	NW_017712783.1	Primary Assembly	3419	na
ScZkoYb_3731	unplaced-scaffold	na	na	AKHW03005370.1	=	NW_017712784.1	Primary Assembly	1484	na
ScZkoYb_3875	unplaced-scaffold	na	na	AKHW03005371.1	=	NW_017712785.1	Primary Assembly	1502	na
ScZkoYb_992	unplaced-scaffold	na	na	AKHW03005372.1	=	NW_017712786.1	Primary Assembly	4094	na
ScZkoYb_3054	unplaced-scaffold	na	na	AKHW03005373.1	=	NW_017712787.1	Primary Assembly	1070	na
ScZkoYb_4445	unplaced-scaffold	na	na	AKHW03005374.1	=	NW_017712788.1	Primary Assembly	1042	na
ScZkoYb_3953	unplaced-scaffold	na	na	AKHW03005375.1	=	NW_017712789.1	Primary Assembly	5786	na
ScZkoYb_1634	unplaced-scaffold	na	na	AKHW03005376.1	=	NW_017712790.1	Primary Assembly	2795	na
ScZkoYb_4058	unplaced-scaffold	na	na	AKHW03005377.1	=	NW_017712791.1	Primary Assembly	9377	na
ScZkoYb_3204	unplaced-scaffold	na	na	AKHW03005378.1	=	NW_017712792.1	Primary Assembly	1350	na
ScZkoYb_2318	unplaced-scaffold	na	na	AKHW03005379.1	=	NW_017712793.1	Primary Assembly	1447	na
ScZkoYb_864	unplaced-scaffold	na	na	AKHW03005380.1	=	NW_017712794.1	Primary Assembly	68381	na
ScZkoYb_6198	unplaced-scaffold	na	na	AKHW03005381.1	=	NW_017712795.1	Primary Assembly	34138	na
ScZkoYb_5262	unplaced-scaffold	na	na	AKHW03005382.1	=	NW_017712796.1	Primary Assembly	16839	na
ScZkoYb_6200	unplaced-scaffold	na	na	AKHW03005383.1	=	NW_017712797.1	Primary Assembly	1198	na
ScZkoYb_1765	unplaced-scaffold	na	na	AKHW03005384.1	=	NW_017712798.1	Primary Assembly	1865	na
ScZkoYb_1180	unplaced-scaffold	na	na	AKHW03005385.1	=	NW_017712799.1	Primary Assembly	6185	na
ScZkoYb_3458	unplaced-scaffold	na	na	AKHW03005386.1	=	NW_017712800.1	Primary Assembly	2350	na
ScZkoYb_3662	unplaced-scaffold	na	na	AKHW03005387.1	=	NW_017712801.1	Primary Assembly	1146	na
ScZkoYb_3223	unplaced-scaffold	na	na	AKHW03005388.1	=	NW_017712802.1	Primary Assembly	6487	na
ScZkoYb_4731	unplaced-scaffold	na	na	AKHW03005389.1	=	NW_017712803.1	Primary Assembly	1535	na
ScZkoYb_6386	unplaced-scaffold	na	na	AKHW03005390.1	=	NW_017712804.1	Primary Assembly	1062	na
ScZkoYb_2486	unplaced-scaffold	na	na	AKHW03005391.1	=	NW_017712805.1	Primary Assembly	2691	na
ScZkoYb_3670	unplaced-scaffold	na	na	AKHW03005392.1	=	NW_017712806.1	Primary Assembly	2600	na
ScZkoYb_4460	unplaced-scaffold	na	na	AKHW03005393.1	=	NW_017712807.1	Primary Assembly	3092	na
ScZkoYb_2549.1	unplaced-scaffold	na	na	AKHW03005394.1	=	NW_017712808.1	Primary Assembly	4145	na
ScZkoYb_3120	unplaced-scaffold	na	na	AKHW03005395.1	=	NW_017712809.1	Primary Assembly	4266	na
ScZkoYb_4947	unplaced-scaffold	na	na	AKHW03005396.1	=	NW_017712810.1	Primary Assembly	1219	na
ScZkoYb_1305	unplaced-scaffold	na	na	AKHW03005397.1	=	NW_017712811.1	Primary Assembly	1772	na
ScZkoYb_6764	unplaced-scaffold	na	na	AKHW03005398.1	=	NW_017712812.1	Primary Assembly	3049	na
ScZkoYb_530.1	unplaced-scaffold	na	na	AKHW03005399.1	=	NW_017712813.1	Primary Assembly	220724	na
ScZkoYb_211	unplaced-scaffold	na	na	AKHW03005400.1	=	NW_017712814.1	Primary Assembly	796638	na
ScZkoYb_6724	unplaced-scaffold	na	na	AKHW03005401.1	=	NW_017712815.1	Primary Assembly	7247	na
ScZkoYb_399	unplaced-scaffold	na	na	AKHW03005402.1	=	NW_017712816.1	Primary Assembly	1047	na
ScZkoYb_2838	unplaced-scaffold	na	na	AKHW03005403.1	=	NW_017712817.1	Primary Assembly	1015	na
ScZkoYb_4930	unplaced-scaffold	na	na	AKHW03005404.1	=	NW_017712818.1	Primary Assembly	1194	na
ScZkoYb_5163	unplaced-scaffold	na	na	AKHW03005405.1	=	NW_017712819.1	Primary Assembly	1056	na
ScZkoYb_3333	unplaced-scaffold	na	na	AKHW03005406.1	=	NW_017712820.1	Primary Assembly	2369	na
ScZkoYb_5068	unplaced-scaffold	na	na	AKHW03005407.1	=	NW_017712821.1	Primary Assembly	1150	na
ScZkoYb_2319	unplaced-scaffold	na	na	AKHW03005408.1	=	NW_017712822.1	Primary Assembly	2199	na
ScZkoYb_2110	unplaced-scaffold	na	na	AKHW03005409.1	=	NW_017712823.1	Primary Assembly	1608	na
ScZkoYb_6017	unplaced-scaffold	na	na	AKHW03005410.1	=	NW_017712824.1	Primary Assembly	1448	na
ScZkoYb_932	unplaced-scaffold	na	na	AKHW03005411.1	=	NW_017712825.1	Primary Assembly	4548	na
ScZkoYb_769	unplaced-scaffold	na	na	AKHW03005412.1	=	NW_017712826.1	Primary Assembly	4555	na
ScZkoYb_5751	unplaced-scaffold	na	na	AKHW03005413.1	=	NW_017712827.1	Primary Assembly	1269	na
ScZkoYb_5793	unplaced-scaffold	na	na	AKHW03005414.1	=	NW_017712828.1	Primary Assembly	6602	na
ScZkoYb_5768	unplaced-scaffold	na	na	AKHW03005415.1	=	NW_017712829.1	Primary Assembly	1720	na
ScZkoYb_365.1	unplaced-scaffold	na	na	AKHW03005416.1	=	NW_017712830.1	Primary Assembly	18985	na
ScZkoYb_6161	unplaced-scaffold	na	na	AKHW03005417.1	=	NW_017712831.1	Primary Assembly	3888	na
ScZkoYb_5286	unplaced-scaffold	na	na	AKHW03005418.1	=	NW_017712832.1	Primary Assembly	13661	na
ScZkoYb_4893	unplaced-scaffold	na	na	AKHW03005419.1	=	NW_017712833.1	Primary Assembly	1140	na
ScZkoYb_4233	unplaced-scaffold	na	na	AKHW03005420.1	=	NW_017712834.1	Primary Assembly	1827	na
ScZkoYb_54	unplaced-scaffold	na	na	AKHW03005421.1	=	NW_017712835.1	Primary Assembly	1455	na
ScZkoYb_3276	unplaced-scaffold	na	na	AKHW03005422.1	=	NW_017712836.1	Primary Assembly	6656	na
ScZkoYb_5803	unplaced-scaffold	na	na	AKHW03005423.1	=	NW_017712837.1	Primary Assembly	2600	na
ScZkoYb_462.2	unplaced-scaffold	na	na	AKHW03005424.1	=	NW_017712838.1	Primary Assembly	8052	na
ScZkoYb_5100	unplaced-scaffold	na	na	AKHW03005425.1	=	NW_017712839.1	Primary Assembly	2367	na
ScZkoYb_5547	unplaced-scaffold	na	na	AKHW03005426.1	=	NW_017712840.1	Primary Assembly	1440	na
ScZkoYb_412	unplaced-scaffold	na	na	AKHW03005427.1	=	NW_017712841.1	Primary Assembly	2585	na
ScZkoYb_1957	unplaced-scaffold	na	na	AKHW03005428.1	=	NW_017712842.1	Primary Assembly	2653	na
ScZkoYb_784.1	unplaced-scaffold	na	na	AKHW03005429.1	=	NW_017712843.1	Primary Assembly	35671	na
ScZkoYb_4901	unplaced-scaffold	na	na	AKHW03005430.1	=	NW_017712844.1	Primary Assembly	2291	na
ScZkoYb_6684	unplaced-scaffold	na	na	AKHW03005431.1	=	NW_017712845.1	Primary Assembly	1887	na
ScZkoYb_1729	unplaced-scaffold	na	na	AKHW03005432.1	=	NW_017712846.1	Primary Assembly	3554	na
ScZkoYb_3960	unplaced-scaffold	na	na	AKHW03005433.1	=	NW_017712847.1	Primary Assembly	6028	na
ScZkoYb_4147	unplaced-scaffold	na	na	AKHW03005434.1	=	NW_017712848.1	Primary Assembly	6530	na
ScZkoYb_4026	unplaced-scaffold	na	na	AKHW03005435.1	=	NW_017712849.1	Primary Assembly	1877	na
ScZkoYb_1920	unplaced-scaffold	na	na	AKHW03005436.1	=	NW_017712850.1	Primary Assembly	2777	na
ScZkoYb_604	unplaced-scaffold	na	na	AKHW03005437.1	=	NW_017712851.1	Primary Assembly	20593	na
ScZkoYb_5202	unplaced-scaffold	na	na	AKHW03005438.1	=	NW_017712852.1	Primary Assembly	4472	na
ScZkoYb_226	unplaced-scaffold	na	na	AKHW03005439.1	=	NW_017712853.1	Primary Assembly	4089	na
ScZkoYb_2027	unplaced-scaffold	na	na	AKHW03005440.1	=	NW_017712854.1	Primary Assembly	4348	na
ScZkoYb_3713	unplaced-scaffold	na	na	AKHW03005441.1	=	NW_017712855.1	Primary Assembly	4449	na
ScZkoYb_531.1	unplaced-scaffold	na	na	AKHW03005442.1	=	NW_017712856.1	Primary Assembly	1122081	na
ScZkoYb_1659	unplaced-scaffold	na	na	AKHW03005443.1	=	NW_017712857.1	Primary Assembly	5581	na
ScZkoYb_6048	unplaced-scaffold	na	na	AKHW03005444.1	=	NW_017712858.1	Primary Assembly	1248	na
ScZkoYb_3760	unplaced-scaffold	na	na	AKHW03005445.1	=	NW_017712859.1	Primary Assembly	54221	na
ScZkoYb_801	unplaced-scaffold	na	na	AKHW03005446.1	=	NW_017712860.1	Primary Assembly	7767	na
ScZkoYb_1666	unplaced-scaffold	na	na	AKHW03005447.1	=	NW_017712861.1	Primary Assembly	5224	na
ScZkoYb_1270	unplaced-scaffold	na	na	AKHW03005448.1	=	NW_017712862.1	Primary Assembly	1092	na
ScZkoYb_2711	unplaced-scaffold	na	na	AKHW03005449.1	=	NW_017712863.1	Primary Assembly	31942	na
ScZkoYb_4144	unplaced-scaffold	na	na	AKHW03005450.1	=	NW_017712864.1	Primary Assembly	5786	na
ScZkoYb_6477	unplaced-scaffold	na	na	AKHW03005451.1	=	NW_017712865.1	Primary Assembly	1968	na
ScZkoYb_1387	unplaced-scaffold	na	na	AKHW03005452.1	=	NW_017712866.1	Primary Assembly	6183	na
ScZkoYb_605	unplaced-scaffold	na	na	AKHW03005453.1	=	NW_017712867.1	Primary Assembly	10812	na
ScZkoYb_3185	unplaced-scaffold	na	na	AKHW03005454.1	=	NW_017712868.1	Primary Assembly	22159	na
ScZkoYb_5636	unplaced-scaffold	na	na	AKHW03005455.1	=	NW_017712869.1	Primary Assembly	2192	na
ScZkoYb_4424	unplaced-scaffold	na	na	AKHW03005456.1	=	NW_017712870.1	Primary Assembly	2934	na
ScZkoYb_3394	unplaced-scaffold	na	na	AKHW03005457.1	=	NW_017712871.1	Primary Assembly	1001	na
ScZkoYb_3780	unplaced-scaffold	na	na	AKHW03005458.1	=	NW_017712872.1	Primary Assembly	3012	na
