,species,mirid,mirfam,chrom,start,end,strand,True_positive
6078,Columba_livia,Cli-Mir-34-P3d_pre,Mir-34,scaffold22,2802157,2802215,-,False_location
6079,Columba_livia,Cli-Mir-34-P3a_pre,Mir-34,scaffold22,2803153,2803209,-,True
6080,Columba_livia,Cli-Mir-34-P3b_pre,Mir-34,scaffold22,2803312,2803372,-,False_location
6081,Columba_livia,Cli-Mir-34-P3c_pre,Mir-34,scaffold22,2804282,2804344,-,False_location
6082,Columba_livia,Cli-Mir-23-P2_pre,Mir-23,scaffold226,156772,156831,+,True
6083,Columba_livia,Cli-Mir-27-P2_pre,Mir-27,scaffold226,157004,157066,+,True
6084,Columba_livia,Cli-Mir-9648_pre,Mir-9648,scaffold226,298722,298780,-,False_chromo
6085,Columba_livia,Cli-Mir-133-P2-v1_pre,Mir-133,scaffold23,295639,295698,-,True
6086,Columba_livia,Cli-Mir-133-P2-v2_pre,Mir-133,scaffold23,295639,295698,-,True
6087,Columba_livia,Cli-Mir-1-P2_pre,Mir-1,scaffold23,298717,298777,-,True
6088,Columba_livia,Cli-Mir-187_pre,Mir-187,scaffold231,68272,68328,+,True
6089,Columba_livia,Cli-Mir-1677-P6_pre,Mir-1677,scaffold231,75600,75657,+,False_chromo
6090,Columba_livia,Cli-Mir-32_pre,Mir-32,scaffold231,729048,729109,-,True
6091,Columba_livia,Cli-Mir-1677-P4_pre,Mir-1677,scaffold232,10503091,10503148,-,False_chromo
6092,Columba_livia,Cli-Mir-9627_pre,Mir-9627,scaffold240,123101,123158,+,False_chromo
6093,Columba_livia,Cli-Mir-737_pre,Mir-737,scaffold244,3380836,3380896,-,False_chromo
6094,Columba_livia,Cli-Mir-137-P2_pre,Mir-137,scaffold2489,3952,4009,-,False_chromo
6095,Columba_livia,Cli-Mir-193-P1b_pre,Mir-193,scaffold251,987730,987788,+,True
6096,Columba_livia,Cli-Mir-193-P2b_pre,Mir-193,scaffold251,992954,993014,+,True
6097,Columba_livia,Cli-Mir-15-P1b_pre,Mir-15,scaffold258,1615632,1615691,+,True
6098,Columba_livia,Cli-Mir-15-P2b_pre,Mir-15,scaffold258,1615804,1615868,+,True
6099,Columba_livia,Cli-Mir-202_pre,Mir-202,scaffold262,1438281,1438338,+,True
6100,Columba_livia,Cli-Mir-196-P1_pre,Mir-196,scaffold265,1508615,1508674,+,True
6101,Columba_livia,Cli-Mir-10-P1a-v1_pre,Mir-10,scaffold265,1564493,1564554,+,True
6102,Columba_livia,Cli-Mir-10-P1a-v2_pre,Mir-10,scaffold265,1564494,1564553,+,True
6103,Columba_livia,Cli-Mir-7463_pre,Mir-7463,scaffold274,1774180,1774241,-,False_chromo
6104,Columba_livia,Cli-Mir-425_pre,Mir-425,scaffold277,2757276,2757337,+,True
6105,Columba_livia,Cli-Mir-2970_pre,Mir-2970,scaffold277,2757543,2757601,+,False_chromo
6106,Columba_livia,Cli-Mir-142-P3-v4_pre,Mir-142,scaffold281,47102,47165,+,
6107,Columba_livia,Cli-Mir-142-P3-v1_pre,Mir-142,scaffold281,47104,47163,+,True
6108,Columba_livia,Cli-Mir-142-P3-v2_pre,Mir-142,scaffold281,47104,47163,+,True
6109,Columba_livia,Cli-Mir-142-P3-v3_pre,Mir-142,scaffold281,47104,47163,+,True
6110,Columba_livia,Cli-Mir-1677-P2_pre,Mir-1677,scaffold309,1394353,1394414,+,False_chromo
6111,Columba_livia,Cli-Mir-1805_pre,Mir-1805,scaffold31,6825942,6826002,-,False_chromo
6112,Columba_livia,Cli-Mir-146-P2_pre,Mir-146,scaffold314,30548,30608,+,True
6113,Columba_livia,Cli-Mir-9616_pre,Mir-9616,scaffold32,1124437,1124505,-,False_chromo
6114,Columba_livia,Cli-Mir-26-P1_pre,Mir-26,scaffold32,1151298,1151358,+,False_location
6115,Columba_livia,Cli-Mir-1788_pre,Mir-1788,scaffold32,1391518,1391576,-,False_chromo
6116,Columba_livia,Cli-Mir-375_pre,Mir-375,scaffold32,1406275,1406332,-,True
6117,Columba_livia,Cli-Mir-153-P1_pre,Mir-153,scaffold32,1622023,1622081,-,True
6118,Columba_livia,Cli-Mir-128-P1_pre,Mir-128,scaffold327,1216461,1216516,+,True
6119,Columba_livia,Cli-Mir-338-P1_pre,Mir-338,scaffold331,82791,82851,+,False_location
6120,Columba_livia,Cli-Mir-490_pre,Mir-490,scaffold334,335625,335685,-,True
6121,Columba_livia,Cli-Let-7-P2c3_pre,Let-7,scaffold335,757947,758024,-,True
6122,Columba_livia,Cli-Mir-135-P1_pre,Mir-135,scaffold335,781848,781908,-,True
6123,Columba_livia,Cli-Mir-153-P2_pre,Mir-153,scaffold337,193415,193475,-,True
6124,Columba_livia,Cli-Mir-210_pre,Mir-210,scaffold346,1057671,1057731,-,False_chromo
6125,Columba_livia,Cli-Mir-1388_pre,Mir-1388,scaffold36,1588268,1588329,-,False_chromo
6126,Columba_livia,Cli-Mir-124-P3-v1_pre,Mir-124,scaffold36,2496183,2496242,-,True
6127,Columba_livia,Cli-Mir-124-P3-v2_pre,Mir-124,scaffold36,2496184,2496242,-,True
6128,Columba_livia,Cli-Mir-133-P1-v1_pre,Mir-133,scaffold36,3119758,3119817,-,True
6129,Columba_livia,Cli-Mir-133-P1-v2_pre,Mir-133,scaffold36,3119758,3119817,-,True
6130,Columba_livia,Cli-Mir-1-P1_pre,Mir-1,scaffold36,3131822,3131882,-,True
6131,Columba_livia,Cli-Mir-10-P3a_pre,Mir-10,scaffold367,846267,846328,-,True
6132,Columba_livia,Cli-Let-7-P1a_pre,Let-7,scaffold367,862707,862773,-,True
6133,Columba_livia,Cli-Mir-10-P2a_pre,Mir-10,scaffold367,869683,869739,-,True
6134,Columba_livia,Cli-Mir-26-P3_pre,Mir-26,scaffold370,399891,399951,-,False_location
6135,Columba_livia,Cli-Mir-223_pre,Mir-223,scaffold375,204610,204672,+,True
6136,Columba_livia,Cli-Mir-383-v2_pre,Mir-383,scaffold38,1608643,1608705,+,True
6137,Columba_livia,Cli-Mir-383-v1_pre,Mir-383,scaffold38,1608644,1608705,+,True
6138,Columba_livia,Cli-Mir-9634_pre,Mir-9634,scaffold38,7984739,7984802,-,False_chromo
6139,Columba_livia,Cli-Mir-218-P1_pre,Mir-218,scaffold38,14206876,14206939,-,True
6140,Columba_livia,Cli-Mir-138-P1_pre,Mir-138,scaffold380,712512,712572,+,True
6141,Columba_livia,Cli-Let-7-P2b2_pre,Let-7,scaffold383,359902,359978,-,True
6142,Columba_livia,Cli-Let-7-P2a2_pre,Let-7,scaffold383,360766,360836,-,True
6143,Columba_livia,Cli-Mir-30-P2b_pre,Mir-30,scaffold391,335122,335181,-,True
6144,Columba_livia,Cli-Mir-30-P1b_pre,Mir-30,scaffold391,336860,336923,-,True
6145,Columba_livia,Cli-Mir-133-P4-v1_pre,Mir-133,scaffold391,950891,950948,-,False_chromo
6146,Columba_livia,Cli-Mir-133-P4-v2_pre,Mir-133,scaffold391,950891,950948,-,False_chromo
6147,Columba_livia,Cli-Mir-1-P4_pre,Mir-1,scaffold391,951021,951083,-,False_chromo
6148,Columba_livia,Cli-Mir-143_pre,Mir-143,scaffold395,918258,918312,+,True
6149,Columba_livia,Cli-Mir-145_pre,Mir-145,scaffold395,918682,918741,+,True
6150,Columba_livia,Cli-Mir-9-P1_pre,Mir-9,scaffold404,120600,120660,-,False_location
6151,Columba_livia,Cli-Mir-30-P1c_pre,Mir-30,scaffold419,3168635,3168692,-,True
6152,Columba_livia,Cli-Mir-7-P1_pre,Mir-7,scaffold432,147017,147080,+,True
6153,Columba_livia,Cli-Mir-1662_pre,Mir-1662,scaffold450,607999,608056,-,False_chromo
6154,Columba_livia,Cli-Let-7-P2b4_pre,Let-7,scaffold454,1197815,1197892,-,False_location
6155,Columba_livia,Cli-Let-7-P2a4_pre,Let-7,scaffold454,1198025,1198095,-,True
6156,Columba_livia,Cli-Mir-29-P1b_pre,Mir-29,scaffold454,2207703,2207762,-,True
6157,Columba_livia,Cli-Mir-29-P2b-v1_pre,Mir-29,scaffold454,2208566,2208628,-,True
6158,Columba_livia,Cli-Mir-29-P2b-v2_pre,Mir-29,scaffold454,2208567,2208627,-,True
6159,Columba_livia,Cli-Mir-205-P1_pre,Mir-205,scaffold454,2679550,2679609,+,True
6160,Columba_livia,Cli-Mir-2954_pre,Mir-2954,scaffold476,14816,14876,+,False_chromo
6161,Columba_livia,Cli-Mir-2131_pre,Mir-2131,scaffold476,26740,26804,-,False_chromo
6162,Columba_livia,Cli-Mir-31_pre,Mir-31,scaffold476,622320,622378,+,True
6163,Columba_livia,Cli-Mir-1641_pre,Mir-1641,scaffold490,1454677,1454735,-,False_chromo
6164,Columba_livia,Cli-Mir-2188_pre,Mir-2188,scaffold497,1693231,1693290,-,False_chromo
6165,Columba_livia,Cli-Let-7-P2c2_pre,Let-7,scaffold50,1403722,1403798,-,True
6166,Columba_livia,Cli-Mir-204-P2_pre,Mir-204,scaffold506,653116,653173,+,False_chromo
6167,Columba_livia,Cli-Mir-184_pre,Mir-184,scaffold506,3395665,3395726,-,True
6168,Columba_livia,Cli-Mir-460-P1_pre,Mir-460,scaffold517,1526048,1526106,+,False_chromo
6169,Columba_livia,Cli-Mir-192-P2_pre,Mir-192,scaffold54,1524407,1524465,-,True
6170,Columba_livia,Cli-Mir-194-P2_pre,Mir-194,scaffold54,1524720,1524775,-,True
6171,Columba_livia,Cli-Mir-135-P2_pre,Mir-135,scaffold557,971015,971074,-,True
6172,Columba_livia,Cli-Mir-21_pre,Mir-21,scaffold580,435004,435064,-,True
6173,Columba_livia,Cli-Mir-130-P3a_pre,Mir-130,scaffold580,630675,630737,+,False_location
6174,Columba_livia,Cli-Mir-130-P2a_pre,Mir-130,scaffold580,631257,631316,+,True
6175,Columba_livia,Cli-Let-7-P2a1_pre,Let-7,scaffold581,22176,22247,+,True
6176,Columba_livia,Cli-Let-7-P2b1_pre,Let-7,scaffold581,22616,22692,+,True
6177,Columba_livia,Cli-Let-7-P2c1_pre,Let-7,scaffold581,23616,23690,+,True
6178,Columba_livia,Cli-Mir-101-P2-v2_pre,Mir-101,scaffold6,3523034,3523092,-,True
6179,Columba_livia,Cli-Mir-101-P2-v1_pre,Mir-101,scaffold6,3523035,3523091,-,True
6180,Columba_livia,Cli-Mir-216-P1b_pre,Mir-216,scaffold628,125966,126027,+,False_chromo
6181,Columba_livia,Cli-Mir-216-P1a_pre,Mir-216,scaffold628,130781,130841,+,False_chromo
6182,Columba_livia,Cli-Mir-217-v2_pre,Mir-217,scaffold628,133576,133636,+,False_chromo
6183,Columba_livia,Cli-Mir-217-v1_pre,Mir-217,scaffold628,133577,133635,+,False_chromo
6184,Columba_livia,Cli-Mir-458-as_pre,Mir-458,scaffold636,126030,126087,-,False_chromo
6185,Columba_livia,Cli-Mir-458_pre,Mir-458,scaffold636,126032,126089,+,False_chromo
6186,Alligator_mississippiensis,Ami-Mir-204-P3_pre,Mir-204,Scaffold6392,101,158,+,False_chromo
6187,Columba_livia,Cli-Mir-126-v1_pre,Mir-126,scaffold642,1958266,1958324,-,True
6188,Columba_livia,Cli-Mir-126-v2_pre,Mir-126,scaffold642,1958266,1958324,-,True
6189,Columba_livia,Cli-Mir-126-v3_pre,Mir-126,scaffold642,1958266,1958324,-,True
6190,Columba_livia,Cli-Mir-128-P2_pre,Mir-128,scaffold66,1465306,1465363,-,True
6191,Columba_livia,Cli-Mir-221-P2_pre,Mir-221,scaffold68,1295199,1295261,+,True
6192,Columba_livia,Cli-Mir-221-P1_pre,Mir-221,scaffold68,1295720,1295782,+,True
6193,Columba_livia,Cli-Mir-9640_pre,Mir-9640,scaffold684,20874,20935,+,False_chromo
6194,Columba_livia,Cli-Mir-181-P2b_pre,Mir-181,scaffold686,918309,918368,-,True
6195,Columba_livia,Cli-Mir-181-P1b_pre,Mir-181,scaffold686,919231,919290,-,True
6196,Columba_livia,Cli-Mir-34-P1_pre,Mir-34,scaffold693,1562325,1562390,+,True
6197,Columba_livia,Cli-Mir-9625_pre,Mir-9625,scaffold693,1982645,1982702,-,False_chromo
6198,Columba_livia,Cli-Mir-8-P2a_pre,Mir-8,scaffold693,2377086,2377145,+,False_chromo
6199,Columba_livia,Cli-Mir-8-P1a_pre,Mir-8,scaffold693,2379416,2379476,+,False_chromo
6200,Columba_livia,Cli-Mir-8-P3a_pre,Mir-8,scaffold693,2382092,2382150,+,False_chromo
6201,Columba_livia,Cli-Mir-551-P1_pre,Mir-551,scaffold693,3837059,3837117,-,True
6202,Columba_livia,Cli-Mir-551-P2_pre,Mir-551,scaffold698,3540893,3540954,-,True
6203,Columba_livia,Cli-Mir-148-P1_pre,Mir-148,scaffold699,533825,533884,-,True
6204,Columba_livia,Cli-Mir-148-P1-as_pre,Mir-148,scaffold699,533827,533886,+,False_strand
6205,Columba_livia,Cli-Mir-196-P3_pre,Mir-196,scaffold699,1139790,1139848,-,True
6206,Columba_livia,Cli-Mir-137-P1-v2_pre,Mir-137,scaffold7,3584716,3584775,-,True
6207,Columba_livia,Cli-Mir-137-P1-v1_pre,Mir-137,scaffold7,3584717,3584775,-,True
6208,Columba_livia,Cli-Mir-9619_pre,Mir-9619,scaffold7,6214561,6214617,-,False_chromo
6209,Columba_livia,Cli-Mir-181-P1a_pre,Mir-181,scaffold7,7344755,7344816,+,True
6210,Columba_livia,Cli-Mir-181-P2a_pre,Mir-181,scaffold7,7344940,7344999,+,True
6211,Columba_livia,Cli-Mir-199-P3-v1_pre,Mir-199,scaffold7,10450277,10450337,+,True
6212,Columba_livia,Cli-Mir-199-P3-v2_pre,Mir-199,scaffold7,10450277,10450337,+,True
6213,Columba_livia,Cli-Mir-199-P3-v3_pre,Mir-199,scaffold7,10450277,10450337,+,True
6214,Columba_livia,Cli-Mir-214-v1_pre,Mir-214,scaffold7,10456145,10456207,+,True
6215,Columba_livia,Cli-Mir-214-v2_pre,Mir-214,scaffold7,10456145,10456207,+,True
6216,Columba_livia,Cli-Mir-101-P1-v2_pre,Mir-101,scaffold7,15720708,15720766,-,True
6217,Columba_livia,Cli-Mir-101-P1-v1_pre,Mir-101,scaffold7,15720709,15720765,-,True
6218,Columba_livia,Cli-Mir-147_pre,Mir-147,scaffold702,40106,40165,+,True
6219,Columba_livia,Cli-Mir-221-P3_pre,Mir-221,scaffold72,1257573,1257639,+,False_chromo
6220,Columba_livia,Cli-Mir-460-P2_pre,Mir-460,scaffold72,1902296,1902352,+,False_chromo
6221,Columba_livia,Cli-Mir-92-P2b_pre,Mir-92,scaffold72,3451682,3451746,-,True
6222,Columba_livia,Cli-Mir-92-P1b_pre,Mir-92,scaffold72,3451822,3451883,-,True
6223,Columba_livia,Cli-Mir-19-P2b_pre,Mir-19,scaffold72,3451991,3452050,-,False_chromo
6224,Columba_livia,Cli-Mir-17-P3b_pre,Mir-17,scaffold72,3452115,3452175,-,False_location
6225,Columba_livia,Cli-Mir-17-P2b_pre,Mir-17,scaffold72,3452309,3452373,-,True
6226,Columba_livia,Cli-Mir-17-P1b_pre,Mir-17,scaffold72,3452469,3452526,-,True
6227,Columba_livia,Cli-Mir-15-P2d_pre,Mir-15,scaffold72,3554294,3554358,-,False_chromo
6228,Columba_livia,Cli-Mir-15-P1d_pre,Mir-15,scaffold72,3554771,3554828,-,False_chromo
6229,Columba_livia,Cli-Mir-34-P2a_pre,Mir-34,scaffold77,2057114,2057172,+,False_location
6230,Columba_livia,Cli-Mir-34-P2b_pre,Mir-34,scaffold77,2057489,2057543,+,False_location
6231,Columba_livia,Cli-Mir-9622_pre,Mir-9622,scaffold79,5422822,5422880,+,False_chromo
6232,Columba_livia,Cli-Mir-146-P1_pre,Mir-146,scaffold79,8894981,8895044,+,True
6233,Columba_livia,Cli-Mir-218-P2_pre,Mir-218,scaffold79,13392693,13392756,+,True
6234,Columba_livia,Cli-Mir-103-P1_pre,Mir-103,scaffold79,13537713,13537772,+,True
6235,Alligator_mississippiensis,Ami-Mir-451_pre,Mir-451,Scaffold79826,101,142,+,False_chromo
6236,Columba_livia,Cli-Mir-199-P1-v1_pre,Mir-199,scaffold835,50412,50472,+,True
6237,Columba_livia,Cli-Mir-199-P1-v2_pre,Mir-199,scaffold835,50412,50472,+,True
6238,Columba_livia,Cli-Mir-199-P1-v3_pre,Mir-199,scaffold835,50412,50472,+,True
6239,Columba_livia,Cli-Mir-9633_pre,Mir-9633,scaffold87,761143,761206,-,False_chromo
6240,Columba_livia,Cli-Mir-190-P1_pre,Mir-190,scaffold87,1114483,1114540,-,True
6241,Columba_livia,Cli-Mir-9631_pre,Mir-9631,scaffold87,2262197,2262257,+,False_chromo
6242,Columba_livia,Cli-Mir-10-P1b-v1_pre,Mir-10,scaffold893,612555,612616,-,True
6243,Columba_livia,Cli-Mir-10-P1b-v2_pre,Mir-10,scaffold893,612556,612615,-,True
6244,Columba_livia,Cli-Mir-196-P2_pre,Mir-196,scaffold922,197745,197802,+,True
6245,Columba_livia,Cli-Mir-10-P1c-v1_pre,Mir-10,scaffold922,255116,255177,+,False_chromo
6246,Columba_livia,Cli-Mir-10-P1c-v2_pre,Mir-10,scaffold922,255117,255176,+,False_chromo
6247,Columba_livia,Cli-Mir-148-P3_pre,Mir-148,scaffold922,322361,322420,+,True
6248,Columba_livia,Cli-Mir-9623_pre,Mir-9623,scaffold93,1928134,1928192,-,False_chromo
6249,Columba_livia,Cli-Mir-22-P1a_pre,Mir-22,scaffold94,2621552,2621614,-,False_chromo
6250,Columba_livia,Cli-Mir-451_pre,Mir-451,scaffold94,3184914,3184955,-,True
6251,Columba_livia,Cli-Mir-430-P2_pre,Mir-430,scaffold942,1626026,1626086,+,True
6252,Columba_livia,Cli-Mir-430-P3_pre,Mir-430,scaffold942,1626310,1626366,+,False_location
6253,Columba_livia,Cli-Mir-430-P1_pre,Mir-430,scaffold942,1626451,1626510,+,True
6254,Columba_livia,Cli-Mir-430-P4_pre,Mir-430,scaffold942,1626806,1626867,+,False_location
6255,Columba_livia,Cli-Mir-92-P2a_pre,Mir-92,scaffold942,1626979,1627038,+,True
6256,Columba_livia,Cli-Mir-455_pre,Mir-455,scaffold955,271163,271220,-,True
6257,Columba_livia,Cli-Mir-1451_pre,Mir-1451,scaffold99,1351156,1351214,+,False_chromo
6258,Cavia_porcellus,Cpo-Mir-124-P2-v1_pre,Mir-124,scaffold_0,48172169,48172227,-,False_chromo
6259,Cavia_porcellus,Cpo-Mir-124-P2-v2_pre,Mir-124,scaffold_0,48172170,48172227,-,False_chromo
6260,Cavia_porcellus,Cpo-Mir-9-P2_pre,Mir-9,scaffold_1,16334937,16334995,+,False_chromo
6261,Cavia_porcellus,Cpo-Mir-12080_pre,Mir-12080,scaffold_1,22962766,22962822,+,False_chromo
6262,Cavia_porcellus,Cpo-Mir-3085_pre,Mir-3085,scaffold_1,31517489,31517549,-,False_chromo
6263,Cavia_porcellus,Cpo-Mir-202_pre,Mir-202,scaffold_1,34864191,34864248,+,False_chromo
6264,Cavia_porcellus,Cpo-Mir-598_pre,Mir-598,scaffold_1,65539782,65539840,+,False_chromo
6265,Cavia_porcellus,Cpo-Mir-124-P1-v1_pre,Mir-124,scaffold_1,66413101,66413161,+,False_chromo
6266,Cavia_porcellus,Cpo-Mir-124-P1-v2_pre,Mir-124,scaffold_1,66413101,66413160,+,False_chromo
6267,Cavia_porcellus,Cpo-Mir-490_pre,Mir-490,scaffold_10,11766914,11766973,-,False_chromo
6268,Cavia_porcellus,Cpo-Mir-190-P2_pre,Mir-190,scaffold_10,15118647,15118706,-,False_chromo
6269,Cavia_porcellus,Cpo-Mir-92-P1c_pre,Mir-92,scaffold_10,16106081,16106143,+,False_chromo
6270,Cavia_porcellus,Cpo-Mir-9-P1_pre,Mir-9,scaffold_10,16979679,16979739,-,False_chromo
6271,Cavia_porcellus,Cpo-Mir-9-P3_pre,Mir-9,scaffold_10,34662884,34662944,-,False_chromo
6272,Cavia_porcellus,Cpo-Mir-7-P2_pre,Mir-7,scaffold_10,35249132,35249193,-,False_chromo
6273,Cavia_porcellus,Cpo-Mir-204-P2_pre,Mir-204,scaffold_10,48990198,48990254,-,False_chromo
6274,Cavia_porcellus,Cpo-Mir-551-P2_pre,Mir-551,scaffold_100,1116239,1116298,+,False_chromo
6275,Cavia_porcellus,Cpo-Mir-326_pre,Mir-326,scaffold_103,327534,327592,+,False_chromo
6276,Cavia_porcellus,Cpo-Mir-139_pre,Mir-139,scaffold_103,2790723,2790781,+,False_chromo
6277,Cavia_porcellus,Cpo-Mir-8-P1b_pre,Mir-8,scaffold_107,310108,310172,-,False_chromo
6278,Cavia_porcellus,Cpo-Mir-8-P2b_pre,Mir-8,scaffold_107,310458,310518,-,False_chromo
6279,Cavia_porcellus,Cpo-Mir-12083_pre,Mir-12083,scaffold_109,302769,302825,-,False_chromo
6280,Cavia_porcellus,Cpo-Mir-6715_pre,Mir-6715,scaffold_11,3327782,3327838,-,False_chromo
6281,Cavia_porcellus,Cpo-Mir-146-P2_pre,Mir-146,scaffold_11,12137383,12137442,-,False_chromo
6282,Cavia_porcellus,Cpo-Mir-7-P1_pre,Mir-7,scaffold_11,17841616,17841679,+,False_chromo
6283,Cavia_porcellus,Cpo-Mir-653_pre,Mir-653,scaffold_11,25053804,25053862,-,False_chromo
6284,Cavia_porcellus,Cpo-Mir-592_pre,Mir-592,scaffold_11,47760797,47760857,-,False_chromo
6285,Cavia_porcellus,Cpo-Mir-129-P1_pre,Mir-129,scaffold_11,48875085,48875150,+,False_chromo
6286,Cavia_porcellus,Cpo-Mir-96-P2_pre,Mir-96,scaffold_11,50138735,50138799,-,False_chromo
6287,Cavia_porcellus,Cpo-Mir-96-P1_pre,Mir-96,scaffold_11,50142184,50142247,-,False_chromo
6288,Cavia_porcellus,Cpo-Mir-96-P3-v1_pre,Mir-96,scaffold_11,50142394,50142455,-,False_chromo
6289,Cavia_porcellus,Cpo-Mir-96-P3-v2_pre,Mir-96,scaffold_11,50142395,50142454,-,False_chromo
6290,Cavia_porcellus,Cpo-Mir-335_pre,Mir-335,scaffold_11,50759609,50759666,+,False_chromo
6291,Cavia_porcellus,Cpo-Mir-345_pre,Mir-345,scaffold_111,6113,6170,+,False_chromo
6292,Cavia_porcellus,Cpo-Mir-493_pre,Mir-493,scaffold_111,942145,942206,+,False_chromo
6293,Cavia_porcellus,Cpo-Mir-337-v1_pre,Mir-337,scaffold_111,946840,946900,+,False_chromo
6294,Cavia_porcellus,Cpo-Mir-337-v2_pre,Mir-337,scaffold_111,946840,946900,+,False_chromo
6295,Cavia_porcellus,Cpo-Mir-431_pre,Mir-431,scaffold_111,951653,951717,+,False_chromo
6296,Cavia_porcellus,Cpo-Mir-12073_pre,Mir-12073,scaffold_111,952329,952402,+,False_chromo
6297,Cavia_porcellus,Cpo-Mir-433_pre,Mir-433,scaffold_111,952524,952597,+,False_chromo
6298,Cavia_porcellus,Cpo-Mir-127_pre,Mir-127,scaffold_111,953628,953683,+,False_chromo
6299,Cavia_porcellus,Cpo-Mir-432_pre,Mir-432,scaffold_111,955129,955197,+,False_chromo
6300,Cavia_porcellus,Cpo-Mir-136-v1_pre,Mir-136,scaffold_111,955349,955404,+,False_chromo
6301,Cavia_porcellus,Cpo-Mir-136-v2_pre,Mir-136,scaffold_111,955349,955404,+,False_chromo
6302,Cavia_porcellus,Cpo-Mir-370_pre,Mir-370,scaffold_111,977812,977869,+,False_chromo
6303,Cavia_porcellus,Cpo-Mir-154-P7_pre,Mir-154,scaffold_111,1082082,1082140,+,False_chromo
6304,Cavia_porcellus,Cpo-Mir-154-P13_pre,Mir-154,scaffold_111,1083271,1083326,+,False_chromo
6305,Cavia_porcellus,Cpo-Mir-154-P2-v1_pre,Mir-154,scaffold_111,1083727,1083781,+,False_chromo
6306,Cavia_porcellus,Cpo-Mir-154-P2-v2_pre,Mir-154,scaffold_111,1083728,1083780,+,False_chromo
6307,Cavia_porcellus,Cpo-Mir-154-P8_pre,Mir-154,scaffold_111,1084914,1084970,+,False_chromo
6308,Cavia_porcellus,Cpo-Mir-154-P30_pre,Mir-154,scaffold_111,1085473,1085528,+,False_chromo
6309,Cavia_porcellus,Cpo-Mir-154-P3a-v1_pre,Mir-154,scaffold_111,1085632,1085687,+,False_chromo
6310,Cavia_porcellus,Cpo-Mir-154-P3a-v2_pre,Mir-154,scaffold_111,1085632,1085687,+,False_chromo
6311,Cavia_porcellus,Cpo-Mir-154-P26_pre,Mir-154,scaffold_111,1085914,1085971,+,False_chromo
6312,Cavia_porcellus,Cpo-Mir-154-P4_pre,Mir-154,scaffold_111,1086616,1086675,+,False_chromo
6313,Cavia_porcellus,Cpo-Mir-154-P18_pre,Mir-154,scaffold_111,1088359,1088414,+,False_chromo
6314,Cavia_porcellus,Cpo-Mir-154-P29_pre,Mir-154,scaffold_111,1088693,1088749,+,False_chromo
6315,Cavia_porcellus,Cpo-Mir-154-P22_pre,Mir-154,scaffold_111,1090490,1090547,+,False_chromo
6316,Cavia_porcellus,Cpo-Mir-154-P19_pre,Mir-154,scaffold_111,1091798,1091855,+,False_chromo
6317,Cavia_porcellus,Cpo-Mir-376-P4_pre,Mir-376,scaffold_111,1095062,1095119,+,False_chromo
6318,Cavia_porcellus,Cpo-Mir-376-P2_pre,Mir-376,scaffold_111,1095388,1095445,+,False_chromo
6319,Cavia_porcellus,Cpo-Mir-154-P23_pre,Mir-154,scaffold_111,1095544,1095600,+,False_chromo
6320,Cavia_porcellus,Cpo-Mir-376-P3_pre,Mir-376,scaffold_111,1095759,1095816,+,False_chromo
6321,Cavia_porcellus,Cpo-Mir-376-P1_pre,Mir-376,scaffold_111,1096085,1096142,+,False_chromo
6322,Cavia_porcellus,Cpo-Mir-154-P34_pre,Mir-154,scaffold_111,1096551,1096613,+,False_chromo
6323,Cavia_porcellus,Cpo-Mir-154-P28_pre,Mir-154,scaffold_111,1097764,1097823,+,False_chromo
6324,Cavia_porcellus,Cpo-Mir-154-P9_pre,Mir-154,scaffold_111,1099199,1099261,+,False_chromo
6325,Cavia_porcellus,Cpo-Mir-154-P17_pre,Mir-154,scaffold_111,1099737,1099794,+,False_chromo
6326,Cavia_porcellus,Cpo-Mir-154-P21_pre,Mir-154,scaffold_111,1100599,1100662,+,False_chromo
6327,Cavia_porcellus,Cpo-Mir-154-P27_pre,Mir-154,scaffold_111,1101145,1101203,+,False_chromo
6328,Cavia_porcellus,Cpo-Mir-154-P24_pre,Mir-154,scaffold_111,1102750,1102809,+,False_chromo
6329,Cavia_porcellus,Cpo-Mir-154-P31_pre,Mir-154,scaffold_111,1104334,1104387,+,False_chromo
6330,Cavia_porcellus,Cpo-Mir-154-P16_pre,Mir-154,scaffold_111,1104622,1104679,+,False_chromo
6331,Cavia_porcellus,Cpo-Mir-154-P10_pre,Mir-154,scaffold_111,1107038,1107096,+,False_chromo
6332,Cavia_porcellus,Cpo-Mir-134_pre,Mir-134,scaffold_111,1107399,1107459,+,False_chromo
6333,Cavia_porcellus,Cpo-Mir-154-P15_pre,Mir-154,scaffold_111,1108140,1108198,+,False_chromo
6334,Cavia_porcellus,Cpo-Mir-154-P1_pre,Mir-154,scaffold_111,1112305,1112362,+,False_chromo
6335,Cavia_porcellus,Cpo-Mir-154-P20-v2_pre,Mir-154,scaffold_111,1113039,1113094,+,False_chromo
6336,Cavia_porcellus,Cpo-Mir-154-P20-v1_pre,Mir-154,scaffold_111,1113040,1113093,+,False_chromo
6337,Cavia_porcellus,Cpo-Mir-154-P6_pre,Mir-154,scaffold_111,1114436,1114495,+,False_chromo
6338,Cavia_porcellus,Cpo-Mir-541_pre,Mir-541,scaffold_111,1116256,1116321,+,False_chromo
6339,Cavia_porcellus,Cpo-Mir-154-P36_pre,Mir-154,scaffold_111,1117072,1117125,+,False_chromo
