,species,mirid,mirfam,chrom,start,end,strand,True_positive
4131,Sarcophilus_harrisii,Hsa-Mir-15-P1c,Mir-15,Super_scaffold_4,289072270,289072331,-,False_chromo
4132,Sarcophilus_harrisii,Hsa-Mir-148-P2,Mir-148,Super_scaffold_4,332551457,332551514,+,False_chromo
4133,Sarcophilus_harrisii,Hsa-Let-7-P2c1,Let-7,Super_scaffold_1,62000454,62000528,-,False_chromo
4134,Sarcophilus_harrisii,Hsa-Mir-10-P1a-v1,Mir-10,Super_scaffold_4,331855635,331855696,+,False_chromo
4135,Sarcophilus_harrisii,Hsa-Mir-142-v2,Mir-142,Super_scaffold_4,349318198,349318256,-,False_chromo
4136,Sarcophilus_harrisii,Hsa-Mir-192-P1,Mir-192,Super_scaffold_6,242300570,242300632,+,False_chromo
4137,Sarcophilus_harrisii,Hsa-Mir-101-P2-v2,Mir-101,Super_scaffold_1,117629097,117629155,-,False_chromo
4138,Sarcophilus_harrisii,Hsa-Mir-214-v2,Mir-214,Super_scaffold_4,59871498,59871560,-,False_chromo
4139,Sarcophilus_harrisii,Hsa-Mir-499,Mir-499,Super_scaffold_2,421983933,421983990,+,False_chromo
4140,Sarcophilus_harrisii,Hsa-Mir-190-P2,Mir-190,Super_scaffold_4,356309387,356309446,-,False_chromo
4141,Sarcophilus_harrisii,Hsa-Mir-551-P1,Mir-551,Super_scaffold_3,582536225,582536283,+,False_chromo
4142,Sarcophilus_harrisii,Hsa-Mir-138-P1,Mir-138,Super_scaffold_5,268663564,268663624,-,False_chromo
4143,Sarcophilus_harrisii,Hsa-Mir-430-P3,Mir-430,Super_scaffold_6,125292731,125292785,+,False_chromo
4144,Sarcophilus_harrisii,Hsa-Mir-199-P3-v1,Mir-199,Super_scaffold_4,59877545,59877605,-,False_chromo
4145,Sarcophilus_harrisii,Hsa-Mir-208-P1,Mir-208,Super_scaffold_2,494433618,494433673,-,False_chromo
4146,Sarcophilus_harrisii,Hsa-Mir-29-P2b-v2,Mir-29,Super_scaffold_4,102094519,102094580,-,False_chromo
4147,Sarcophilus_harrisii,Hsa-Mir-92-P2c,Mir-92,Super_scaffold_4,287396192,287396251,-,False_chromo
4148,Sarcophilus_harrisii,Hsa-Mir-30-P1c,Mir-30,Super_scaffold_1,625605507,625605568,-,False_chromo
4149,Sarcophilus_harrisii,Hsa-Mir-146-P1,Mir-146,Super_scaffold_2,393836393,393836449,+,False_chromo
4150,Sarcophilus_harrisii,Hsa-Mir-551-P2,Mir-551,Super_scaffold_3,26401074,26401133,+,False_chromo
4151,Sarcophilus_harrisii,Hsa-Mir-133-P3-v1,Mir-133,Super_scaffold_4,258173563,258173621,-,False_chromo
4152,Sarcophilus_harrisii,Hsa-Mir-17-P2b,Mir-17,Super_scaffold_7,38077166,38077230,-,False_chromo
4153,Sarcophilus_harrisii,Hsa-Mir-204-P1,Mir-204,Super_scaffold_1,290087733,290087792,-,False_chromo
4154,Sarcophilus_harrisii,Hsa-Mir-218-P1,Mir-218,Super_scaffold_6,10973315,10973377,+,False_chromo
4155,Sarcophilus_harrisii,Hsa-Mir-181-P1a,Mir-181,Super_scaffold_4,91439595,91439656,-,False_chromo
4156,Sarcophilus_harrisii,Hsa-Mir-23-P2,Mir-23,Super_scaffold_1,227686593,227686653,-,False_chromo
4157,Sarcophilus_harrisii,Hsa-Mir-671,Mir-671,Super_scaffold_5,200971932,200971990,+,False_chromo
4158,Sarcophilus_harrisii,Hsa-Mir-1-P2,Mir-1,Super_scaffold_1,493397395,493397454,+,False_chromo
4159,Sarcophilus_harrisii,Hsa-Mir-7-P1,Mir-7,Super_scaffold_1,319653800,319653862,+,False_chromo
4160,Sarcophilus_harrisii,Hsa-Mir-9-P1,Mir-9,Super_scaffold_4,358671580,358671640,-,False_chromo
4161,Sarcophilus_harrisii,Hsa-Mir-191,Mir-191,Super_scaffold_1,85678930,85678992,+,False_chromo
4162,Sarcophilus_harrisii,Hsa-Mir-140-v1,Mir-140,Super_scaffold_2,43612838,43612899,-,False_chromo
4163,Sarcophilus_harrisii,Hsa-Mir-126-v3,Mir-126,Super_scaffold_2,488921683,488921741,-,False_chromo
4164,Sarcophilus_harrisii,Hsa-Mir-33-P1,Mir-33,Super_scaffold_5,10053355,10053413,-,False_chromo
4165,Sarcophilus_harrisii,Hsa-Let-7-P2b2,Let-7,Super_scaffold_5,1405271,1405346,+,False_chromo
4166,Sarcophilus_harrisii,Hsa-Mir-128-P1,Mir-128,Super_scaffold_3,340100140,340100194,+,False_chromo
4167,Sarcophilus_harrisii,Hsa-Mir-130-P4a,Mir-130,Super_scaffold_4,350326836,350326900,-,False_chromo
4168,Sarcophilus_harrisii,Hsa-Mir-199-P2-v2,Mir-199,Super_scaffold_1,647781458,647781520,-,False_chromo
4169,Sarcophilus_harrisii,Hsa-Mir-193-P2b,Mir-193,Super_scaffold_1,302576723,302576782,+,False_chromo
4170,Sarcophilus_harrisii,Hsa-Mir-375,Mir-375,Super_scaffold_3,63202913,63202968,+,False_chromo
4171,Sarcophilus_harrisii,Hsa-Mir-92-P1b,Mir-92,Super_scaffold_7,38076570,38076634,-,False_chromo
4172,Sarcophilus_harrisii,Hsa-Mir-15-P2b,Mir-15,Super_scaffold_3,18555218,18555281,+,False_chromo
4173,Sarcophilus_harrisii,Hsa-Mir-92-P1c,Mir-92,Super_scaffold_4,357503953,357504013,+,False_chromo
4174,Sarcophilus_harrisii,Hsa-Mir-30-P1b,Mir-30,Super_scaffold_3,545751503,545751565,+,False_chromo
4175,Sarcophilus_harrisii,Hsa-Mir-219-P2,Mir-219,Super_scaffold_2,479568221,479568285,-,False_chromo
4176,Sarcophilus_harrisii,Hsa-Let-7-P2c3,Let-7,Super_scaffold_1,80615554,80615630,+,False_chromo
4177,Sarcophilus_harrisii,Hsa-Mir-1-P1,Mir-1,Super_scaffold_2,242085813,242085872,+,False_chromo
4178,Sarcophilus_harrisii,Hsa-Mir-193-P1b,Mir-193,Super_scaffold_1,302571178,302571235,+,False_chromo
4179,Sarcophilus_harrisii,Hsa-Mir-199-P2-v3,Mir-199,Super_scaffold_1,647781458,647781520,-,False_chromo
4180,Sarcophilus_harrisii,Hsa-Mir-124-P2-v2,Mir-124,Super_scaffold_1,456666908,456666965,-,False_chromo
4181,Sarcophilus_harrisii,Hsa-Mir-208-P2,Mir-208,Super_scaffold_2,494475654,494475710,-,False_chromo
4182,Sarcophilus_harrisii,Hsa-Mir-223,Mir-223,Super_scaffold_7,22414476,22414540,-,False_chromo
4183,Sarcophilus_harrisii,Hsa-Mir-27-P2,Mir-27,Super_scaffold_1,227686378,227686440,-,False_chromo
4184,Sarcophilus_harrisii,Hsa-Mir-146-P2,Mir-146,Super_scaffold_2,558475263,558475321,+,False_chromo
4185,Sarcophilus_harrisii,Hsa-Mir-92-P2b,Mir-92,Super_scaffold_7,38076433,38076497,-,False_chromo
4186,Sarcophilus_harrisii,Hsa-Mir-338-P1,Mir-338,Super_scaffold_4,306504664,306504724,-,False_chromo
4187,Sarcophilus_harrisii,Hsa-Mir-199-P3-v3,Mir-199,Super_scaffold_4,59877545,59877605,-,False_chromo
4188,Sarcophilus_harrisii,Hsa-Mir-96-P3-v2,Mir-96,Super_scaffold_5,177862682,177862741,-,False_chromo
4189,Sarcophilus_harrisii,Hsa-Mir-10-P1a-v2,Mir-10,Super_scaffold_4,331855636,331855695,+,False_chromo
4190,Sarcophilus_harrisii,Hsa-Mir-17-P3a,Mir-17,Super_scaffold_3,138683836,138683893,+,False_chromo
4191,Sarcophilus_harrisii,Hsa-Mir-10-P2a,Mir-10,Super_scaffold_3,362868152,362868208,-,False_chromo
4192,Sarcophilus_harrisii,Hsa-Mir-101-P2-v1,Mir-101,Super_scaffold_1,117629098,117629154,-,False_chromo
4193,Sarcophilus_harrisii,Hsa-Let-7-P1c,Let-7,Super_scaffold_3,231137031,231137096,+,False_chromo
4194,Dasypus_novemcinctus,Hsa-Mir-1296,Mir-1296,Scaffold25662,358225,358289,-,False_chromo
4195,Dasypus_novemcinctus,Hsa-Mir-154-P27,Mir-154,Scaffold37251,148478,148535,+,False_chromo
4196,Dasypus_novemcinctus,Hsa-Mir-193-P1a,Mir-193,Scaffold24922,646492,646546,+,False_chromo
4197,Dasypus_novemcinctus,Hsa-Mir-133-P1-v2,Mir-133,Scaffold19240,201886,201944,+,False_chromo
4198,Dasypus_novemcinctus,Hsa-Mir-154-P15,Mir-154,Scaffold37251,156383,156440,+,False_chromo
4199,Dasypus_novemcinctus,Hsa-Mir-142-v3,Mir-142,Scaffold22938,518900,518958,-,False_chromo
4200,Dasypus_novemcinctus,Hsa-Mir-130-P2b,Mir-130,Scaffold24497,1030372,1030429,-,False_chromo
4201,Dasypus_novemcinctus,Hsa-Mir-459,Mir-459,Scaffold30031,2215447,2215506,+,False_chromo
4202,Dasypus_novemcinctus,Hsa-Mir-17-P1a,Mir-17,Scaffold25596,92324,92382,+,False_chromo
4203,Dasypus_novemcinctus,Hsa-Mir-376-P3,Mir-376,Scaffold37251,141683,141739,+,False_chromo
4204,Dasypus_novemcinctus,Hsa-Mir-103-P2,Mir-103,Scaffold23783,129126,129185,-,False_chromo
4205,Dasypus_novemcinctus,Hsa-Mir-142-v1,Mir-142,Scaffold22938,518900,518958,-,False_chromo
4206,Dasypus_novemcinctus,Hsa-Mir-486,Mir-486,Scaffold25145,1750327,1750390,-,False_chromo
4207,Dasypus_novemcinctus,Hsa-Mir-873-v1,Mir-873,Scaffold41967,597022,597079,+,False_chromo
4208,Dasypus_novemcinctus,Hsa-Mir-330-v2,Mir-330,Scaffold41007,363521,363583,+,False_chromo
4209,Dasypus_novemcinctus,Hsa-Mir-430-P4,Mir-430,Scaffold40133,1519185,1519244,-,False_chromo
4210,Dasypus_novemcinctus,Hsa-Mir-873-v2,Mir-873,Scaffold41967,597023,597078,+,False_chromo
4211,Dasypus_novemcinctus,Hsa-Mir-430-P5,Mir-430,Scaffold25606,104580,104639,+,False_chromo
4212,Dasypus_novemcinctus,Hsa-Mir-135-P2,Mir-135,Scaffold23887,1448130,1448188,+,False_chromo
4213,Dasypus_novemcinctus,Hsa-Mir-129-P2,Mir-129,Scaffold24698,1257306,1257369,-,False_chromo
4214,Dasypus_novemcinctus,Hsa-Mir-15-P2c,Mir-15,Scaffold31211,305485,305544,+,False_chromo
4215,Dasypus_novemcinctus,Hsa-Mir-1249,Mir-1249,Scaffold12858,406122,406179,+,False_chromo
4216,Dasypus_novemcinctus,Hsa-Mir-3126,Mir-3126,Scaffold5421,2913849,2913901,+,False_chromo
4217,Dasypus_novemcinctus,Hsa-Mir-433,Mir-433,Scaffold37251,4094,4166,+,False_chromo
4218,Dasypus_novemcinctus,Hsa-Mir-876,Mir-876,Scaffold41967,622705,622762,+,False_chromo
4219,Dasypus_novemcinctus,Hsa-Mir-337-as,Mir-337,Scaffold22650,2143,2201,+,False_chromo
4220,Dasypus_novemcinctus,Hsa-Let-7-P2b1,Let-7,Scaffold8799,150195,150271,-,False_chromo
4221,Dasypus_novemcinctus,Hsa-Mir-34-P3b,Mir-34,Scaffold44250,1406148,1406207,-,False_chromo
4222,Dasypus_novemcinctus,Hsa-Mir-378,Mir-378,Scaffold13465,58824,58882,+,False_chromo
4223,Dasypus_novemcinctus,Hsa-Mir-133-P1-v1,Mir-133,Scaffold19240,201886,201944,+,False_chromo
4224,Dasypus_novemcinctus,Hsa-Mir-582,Mir-582,Scaffold22565,3349266,3349325,-,False_chromo
4225,Dasypus_novemcinctus,Hsa-Mir-383-v2,Mir-383,Scaffold11163,1798893,1798955,-,False_chromo
4226,Dasypus_novemcinctus,Hsa-Mir-154-P2-v1,Mir-154,Scaffold37251,126265,126318,+,False_chromo
4227,Dasypus_novemcinctus,Hsa-Mir-31,Mir-31,Scaffold17558,525341,525399,-,False_chromo
4228,Dasypus_novemcinctus,Hsa-Mir-133-P2-v1,Mir-133,Scaffold24165,342785,342844,-,False_chromo
4229,Dasypus_novemcinctus,Hsa-Mir-506-P3,Mir-506,Scaffold10725,697743,697798,+,False_chromo
4230,Dasypus_novemcinctus,Hsa-Mir-541,Mir-541,Scaffold37251,164634,164698,+,False_chromo
4231,Dasypus_novemcinctus,Hsa-Mir-126-v1,Mir-126,Scaffold42732,17333,17390,+,False_chromo
4232,Dasypus_novemcinctus,Hsa-Mir-30-P2a,Mir-30,Scaffold43375,2086952,2087013,-,False_chromo
4233,Dasypus_novemcinctus,Hsa-Mir-130-P1a,Mir-130,Scaffold25717,1698084,1698144,+,False_chromo
4234,Dasypus_novemcinctus,Hsa-Mir-130-P1b,Mir-130,Scaffold24497,1030022,1030081,-,False_chromo
4235,Dasypus_novemcinctus,Hsa-Mir-155,Mir-155,Scaffold25141,4269411,4269471,-,False_chromo
4236,Dasypus_novemcinctus,Hsa-Mir-147-v1,Mir-147,Scaffold22919,64919,64978,-,False_chromo
4237,Dasypus_novemcinctus,Hsa-Mir-147-v1,Mir-147,Scaffold25566,1642399,1642458,-,False_chromo
4238,Dasypus_novemcinctus,Hsa-Mir-147-v1,Mir-147,Scaffold23298,161895,161953,+,False_chromo
4239,Dasypus_novemcinctus,Hsa-Mir-147-v1,Mir-147,Scaffold23630,203066,203125,-,False_chromo
4240,Dasypus_novemcinctus,Hsa-Mir-147-v1,Mir-147,Scaffold37008,641126,641185,-,False_chromo
4241,Dasypus_novemcinctus,Hsa-Mir-430-P1,Mir-430,Scaffold40133,1519344,1519404,-,False_chromo
4242,Dasypus_novemcinctus,Hsa-Mir-190-P1,Mir-190,Scaffold25515,604979,605036,-,False_chromo
4243,Dasypus_novemcinctus,Hsa-Mir-122-as,Mir-122,Scaffold1785,1341109,1341165,+,False_chromo
4244,Dasypus_novemcinctus,Hsa-Mir-154-P25,Mir-154,Scaffold37251,166554,166608,+,False_chromo
4245,Dasypus_novemcinctus,Hsa-Mir-574,Mir-574,Scaffold22623,1091071,1091127,+,False_chromo
4246,Dasypus_novemcinctus,Hsa-Mir-10-P3c,Mir-10,Scaffold23390,4041676,4041736,-,False_chromo
4247,Dasypus_novemcinctus,Hsa-Mir-154-P20-v1,Mir-154,Scaffold37251,161286,161338,+,False_chromo
4248,Dasypus_novemcinctus,Hsa-Mir-219-P2-as,Mir-219,Scaffold12039,47848,47912,-,False_chromo
4249,Dasypus_novemcinctus,Hsa-Mir-10-P3a,Mir-10,Scaffold22647,2245707,2245768,-,False_chromo
4250,Dasypus_novemcinctus,Hsa-Mir-154-P21,Mir-154,Scaffold37251,147993,148055,+,False_chromo
4251,Dasypus_novemcinctus,Hsa-Mir-96-P2,Mir-96,Scaffold23575,1124861,1124925,-,False_chromo
4252,Dasypus_novemcinctus,Hsa-Mir-1287,Mir-1287,Scaffold19637,3376484,3376544,-,False_chromo
4253,Dasypus_novemcinctus,Hsa-Mir-362-P5,Mir-362,Scaffold24128,1550648,1551143,+,False_chromo
4254,Dasypus_novemcinctus,Hsa-Mir-450-P1,Mir-450,Scaffold29759,468988,469043,+,False_chromo
4255,Dasypus_novemcinctus,Hsa-Mir-17-P2a,Mir-17,Scaffold25596,92463,92525,+,False_chromo
4256,Dasypus_novemcinctus,Hsa-Mir-423,Mir-423,Scaffold44633,2753245,2753303,-,False_chromo
4257,Dasypus_novemcinctus,Hsa-Mir-489-v1,Mir-489,Scaffold31910,687594,687651,+,False_chromo
4258,Dasypus_novemcinctus,Hsa-Mir-337-v2,Mir-337,Scaffold22650,2142,2201,-,False_chromo
4259,Dasypus_novemcinctus,Hsa-Mir-136-v1,Mir-136,Scaffold37251,6859,6913,+,False_chromo
4260,Dasypus_novemcinctus,Hsa-Mir-124-P3-v1,Mir-124,Scaffold43917,37793,37852,-,False_chromo
4261,Dasypus_novemcinctus,Hsa-Mir-92-P2a,Mir-92,Scaffold40133,1519066,1519125,-,False_chromo
4262,Dasypus_novemcinctus,Hsa-Mir-1251,Mir-1251,Scaffold23887,1380371,1380428,+,False_chromo
4263,Dasypus_novemcinctus,Hsa-Mir-103-P1,Mir-103,Scaffold1957,252155,252213,+,False_chromo
4264,Dasypus_novemcinctus,Hsa-Mir-331,Mir-331,Scaffold24375,40824,40879,-,False_chromo
4265,Dasypus_novemcinctus,Hsa-Mir-328,Mir-328,Scaffold22846,312188,312247,+,False_chromo
4266,Dasypus_novemcinctus,Hsa-Mir-451,Mir-451,Scaffold7193,9789,9829,+,False_chromo
4267,Dasypus_novemcinctus,Hsa-Mir-126-v2,Mir-126,Scaffold42732,17333,17390,+,False_chromo
4268,Dasypus_novemcinctus,Hsa-Mir-149,Mir-149,Scaffold28531,69474,69535,-,False_chromo
4269,Dasypus_novemcinctus,Hsa-Mir-340,Mir-340,Scaffold35400,199441,199505,-,False_chromo
4270,Dasypus_novemcinctus,Hsa-Mir-199-P1-v3,Mir-199,Scaffold12039,197355,197414,+,False_chromo
4271,Dasypus_novemcinctus,Hsa-Mir-670,Mir-670,Scaffold24698,1280291,1280354,-,False_chromo
4272,Dasypus_novemcinctus,Hsa-Mir-17-P1b,Mir-17,Scaffold29759,1052306,1052362,+,False_chromo
4273,Dasypus_novemcinctus,Hsa-Mir-935-v1,Mir-935,Scaffold25606,297170,297228,+,False_chromo
4274,Dasypus_novemcinctus,Hsa-Mir-196-P2,Mir-196,Scaffold24853,1030435,1030492,+,False_chromo
4275,Dasypus_novemcinctus,Hsa-Mir-345,Mir-345,Scaffold2822,202692,202749,-,False_chromo
4276,Dasypus_novemcinctus,Hsa-Mir-1307,Mir-1307,Scaffold29050,404621,404682,-,False_chromo
4277,Dasypus_novemcinctus,Hsa-Mir-140-v2,Mir-140,Scaffold25061,120638,120699,-,False_chromo
4278,Dasypus_novemcinctus,Hsa-Mir-9-P3,Mir-9,Scaffold15939,425110,425170,-,False_chromo
4279,Dasypus_novemcinctus,Hsa-Mir-150,Mir-150,Scaffold27045,190609,190663,+,False_chromo
4280,Dasypus_novemcinctus,Hsa-Mir-450-P2,Mir-450,Scaffold29759,468835,468890,+,False_chromo
4281,Dasypus_novemcinctus,Hsa-Mir-153-P2,Mir-153,Scaffold22140,1095485,1095544,+,False_chromo
4282,Dasypus_novemcinctus,Hsa-Mir-15-P1b,Mir-15,Scaffold23282,737187,737245,+,False_chromo
4283,Dasypus_novemcinctus,Hsa-Mir-103-P3,Mir-103,Scaffold22968,886361,886419,+,False_chromo
4284,Dasypus_novemcinctus,Hsa-Mir-181-P2a,Mir-181,Scaffold21288,1939922,1939981,+,False_chromo
4285,Dasypus_novemcinctus,Hsa-Mir-28-P3,Mir-28,Scaffold22880,1666119,1666186,+,False_chromo
4286,Dasypus_novemcinctus,Hsa-Mir-335,Mir-335,Scaffold20434,27016,27073,-,False_chromo
4287,Dasypus_novemcinctus,Hsa-Mir-34-P1,Mir-34,Scaffold25666,123099,123164,-,False_chromo
4288,Dasypus_novemcinctus,Hsa-Mir-19-P1,Mir-19,Scaffold25596,92614,92670,+,False_chromo
4289,Dasypus_novemcinctus,Hsa-Mir-124-P3-v2,Mir-124,Scaffold43917,37794,37852,-,False_chromo
4290,Dasypus_novemcinctus,Hsa-Mir-505-v1,Mir-505,Scaffold31183,317618,317675,+,False_chromo
4291,Dasypus_novemcinctus,Hsa-Mir-9-P2,Mir-9,Scaffold25668,3465280,3465338,-,False_chromo
4292,Dasypus_novemcinctus,Hsa-Mir-221-P1,Mir-221,Scaffold22593,140065,140126,+,False_chromo
4293,Dasypus_novemcinctus,Hsa-Mir-122,Mir-122,Scaffold1785,1341108,1341165,-,False_chromo
4294,Dasypus_novemcinctus,Hsa-Mir-154-P3a-v1,Mir-154,Scaffold37251,128179,128233,+,False_chromo
4295,Dasypus_novemcinctus,Hsa-Mir-148-P3,Mir-148,Scaffold23402,119104,119163,+,False_chromo
4296,Dasypus_novemcinctus,Hsa-Mir-196-P3,Mir-196,Scaffold3326,5934,5991,-,False_chromo
4297,Dasypus_novemcinctus,Hsa-Mir-95-P1,Mir-95,Scaffold41056,33886,33941,+,False_chromo
4298,Dasypus_novemcinctus,Hsa-Mir-154-P36,Mir-154,Scaffold37251,165417,165469,+,False_chromo
4299,Dasypus_novemcinctus,Hsa-Mir-34-P2b,Mir-34,Scaffold40595,2686887,2686940,+,False_chromo
4300,Dasypus_novemcinctus,Hsa-Mir-199-P3-v2,Mir-199,Scaffold15314,1167422,1167482,-,False_chromo
4301,Dasypus_novemcinctus,Hsa-Let-7-P2c2,Let-7,Scaffold25783,207043,207119,-,False_chromo
4302,Dasypus_novemcinctus,Hsa-Mir-15-P1a,Mir-15,Scaffold26249,729493,729551,-,False_chromo
4303,Dasypus_novemcinctus,Hsa-Mir-196-P1,Mir-196,Scaffold16133,23132,23191,-,False_chromo
4304,Dasypus_novemcinctus,Hsa-Mir-101-P1-v1,Mir-101,Scaffold44593,1484136,1484192,-,False_chromo
4305,Dasypus_novemcinctus,Hsa-Mir-506-P7a,Mir-506,Scaffold10725,715716,715772,+,False_chromo
4306,Dasypus_novemcinctus,Hsa-Mir-506-P7a,Mir-506,Scaffold10725,672064,672120,+,False_chromo
4307,Dasypus_novemcinctus,Hsa-Mir-506-P7a,Mir-506,Scaffold10725,662919,662975,+,False_chromo
4308,Dasypus_novemcinctus,Hsa-Mir-506-P7a,Mir-506,Scaffold10725,690100,690156,+,False_chromo
4309,Dasypus_novemcinctus,Hsa-Mir-17-P1c,Mir-17,Scaffold21652,108972,109032,+,False_chromo
4310,Dasypus_novemcinctus,Hsa-Mir-154-P22,Mir-154,Scaffold37251,133457,133513,+,False_chromo
4311,Dasypus_novemcinctus,Hsa-Mir-133-P2-v2,Mir-133,Scaffold24165,342785,342844,-,False_chromo
4312,Dasypus_novemcinctus,Hsa-Mir-10-P2c,Mir-10,Scaffold23390,4085516,4085575,-,False_chromo
4313,Dasypus_novemcinctus,Hsa-Mir-187,Mir-187,Scaffold23967,1597464,1597520,-,False_chromo
4314,Dasypus_novemcinctus,Hsa-Mir-361-v2,Mir-361,Scaffold32338,206922,206983,-,False_chromo
4315,Dasypus_novemcinctus,Hsa-Mir-3059,Mir-3059,Scaffold32101,1073584,1073640,+,False_chromo
4316,Dasypus_novemcinctus,Hsa-Mir-30-P2c,Mir-30,Scaffold24903,1744469,1744528,-,False_chromo
4317,Dasypus_novemcinctus,Hsa-Mir-542-v1,Mir-542,Scaffold29759,468015,468073,+,False_chromo
4318,Dasypus_novemcinctus,Hsa-Mir-134,Mir-134,Scaffold37251,155647,155703,+,False_chromo
4319,Dasypus_novemcinctus,Hsa-Mir-362-P2-v2,Mir-362,Scaffold24128,1548487,1548547,+,False_chromo
4320,Dasypus_novemcinctus,Hsa-Mir-362-P2-v2,Mir-362,Scaffold24128,1550648,1550709,+,False_chromo
4321,Dasypus_novemcinctus,Hsa-Let-7-P1a,Let-7,Scaffold22647,2292916,2292982,-,False_chromo
4322,Dasypus_novemcinctus,Hsa-Mir-21,Mir-21,Scaffold20342,230418,230477,-,False_chromo
4323,Dasypus_novemcinctus,Hsa-Mir-214-v1,Mir-214,Scaffold15314,1161622,1161684,-,False_chromo
4324,Dasypus_novemcinctus,Hsa-Mir-17-P3c,Mir-17,Scaffold21652,108747,108806,+,False_chromo
4325,Dasypus_novemcinctus,Hsa-Mir-30-P2b,Mir-30,Scaffold8568,1498918,1498977,+,False_chromo
4326,Dasypus_novemcinctus,Hsa-Mir-26-P3,Mir-26,Scaffold25725,6446035,6446094,+,False_chromo
4327,Dasypus_novemcinctus,Hsa-Mir-885,Mir-885,Scaffold25468,996211,996263,+,False_chromo
4328,Dasypus_novemcinctus,Hsa-Mir-154-P30,Mir-154,Scaffold37251,128017,128071,+,False_chromo
4329,Dasypus_novemcinctus,Hsa-Mir-154-P26,Mir-154,Scaffold37251,128464,128520,+,False_chromo
4330,Dasypus_novemcinctus,Hsa-Mir-506-P8,Mir-506,Scaffold10725,675853,675907,+,False_chromo
4331,Dasypus_novemcinctus,Hsa-Mir-133-P3-v2,Mir-133,Scaffold23778,724911,724968,+,False_chromo
4332,Dasypus_novemcinctus,Hsa-Mir-142-v4,Mir-142,Scaffold22938,518898,518960,-,False_chromo
4333,Dasypus_novemcinctus,Hsa-Mir-874,Mir-874,Scaffold8282,591059,591117,+,False_chromo
4334,Dasypus_novemcinctus,Hsa-Mir-29-P2a,Mir-29,Scaffold24999,229489,229552,-,False_chromo
4335,Dasypus_novemcinctus,Hsa-Mir-8-P1b,Mir-8,Scaffold4574,113742,113806,-,False_chromo
4336,Dasypus_novemcinctus,Hsa-Mir-491,Mir-491,Scaffold854,498967,499022,-,False_chromo
4337,Dasypus_novemcinctus,Hsa-Mir-101-P1-v2,Mir-101,Scaffold44593,1484135,1484193,-,False_chromo
4338,Dasypus_novemcinctus,Hsa-Mir-3085,Mir-3085,Scaffold19637,2867179,2867239,-,False_chromo
4339,Dasypus_novemcinctus,Hsa-Mir-137-P1-v1,Mir-137,Scaffold25795,5321616,5321673,+,False_chromo
4340,Dasypus_novemcinctus,Hsa-Mir-188-P3,Mir-188,Scaffold24128,1554036,1554094,+,False_chromo
4341,Dasypus_novemcinctus,Hsa-Mir-154-P17,Mir-154,Scaffold37251,147234,147290,+,False_chromo
4342,Dasypus_novemcinctus,Hsa-Mir-676,Mir-676,Scaffold29715,216137,216191,+,False_chromo
4343,Dasypus_novemcinctus,Hsa-Mir-361-v1,Mir-361,Scaffold32338,206921,206984,-,False_chromo
4344,Dasypus_novemcinctus,Hsa-Mir-490,Mir-490,Scaffold23029,1207986,1208045,-,False_chromo
4345,Dasypus_novemcinctus,Hsa-Mir-186,Mir-186,Scaffold44593,8099703,8099763,-,False_chromo
4346,Dasypus_novemcinctus,Hsa-Mir-342,Mir-342,Scaffold1064,96895,96961,-,False_chromo
4347,Dasypus_novemcinctus,Hsa-Mir-194-P1,Mir-194,Scaffold36458,525831,525888,-,False_chromo
4348,Dasypus_novemcinctus,Hsa-Mir-362-P2-v1,Mir-362,Scaffold24128,1548487,1548547,+,False_chromo
4349,Dasypus_novemcinctus,Hsa-Mir-362-P2-v1,Mir-362,Scaffold24128,1550648,1550709,+,False_chromo
4350,Dasypus_novemcinctus,Hsa-Mir-221-P2,Mir-221,Scaffold22593,139429,139491,+,False_chromo
4351,Dasypus_novemcinctus,Hsa-Mir-505-v2,Mir-505,Scaffold31183,317618,317675,+,False_chromo
4352,Dasypus_novemcinctus,Hsa-Mir-144,Mir-144,Scaffold7193,9610,9665,+,False_chromo
4353,Dasypus_novemcinctus,Hsa-Mir-202,Mir-202,Scaffold7781,93902,93958,+,False_chromo
4354,Dasypus_novemcinctus,Hsa-Mir-154-P3b,Mir-154,Scaffold37251,157214,157269,+,False_chromo
4355,Dasypus_novemcinctus,Hsa-Mir-1-P3,Mir-1,Scaffold23778,719150,719208,+,False_chromo
4356,Dasypus_novemcinctus,Hsa-Mir-337-v1,Mir-337,Scaffold22650,2142,2201,-,False_chromo
4357,Dasypus_novemcinctus,Hsa-Mir-192-P2,Mir-192,Scaffold39217,2455275,2455334,-,False_chromo
4358,Dasypus_novemcinctus,Hsa-Mir-137-P1-v2,Mir-137,Scaffold25795,5321616,5321674,+,False_chromo
4359,Dasypus_novemcinctus,Hsa-Mir-29-P1b,Mir-29,Scaffold25571,1651550,1651607,-,False_chromo
4360,Dasypus_novemcinctus,Hsa-Mir-139,Mir-139,Scaffold38973,404462,404520,-,False_chromo
4361,Dasypus_novemcinctus,Hsa-Mir-425,Mir-425,Scaffold10094,2587713,2587774,+,False_chromo
4362,Dasypus_novemcinctus,Hsa-Mir-138-P2,Mir-138,Scaffold18636,128012,128080,-,False_chromo
4363,Dasypus_novemcinctus,Hsa-Mir-153-P1,Mir-153,Scaffold24977,829795,829854,-,False_chromo
4364,Dasypus_novemcinctus,Hsa-Mir-1301,Mir-1301,Scaffold11098,198054,198113,-,False_chromo
